name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Chicken Katsu,"689,36","3385,28","97,98","218,21","183,74","298,8","56,33","43,76","1553,94","33,57","568,3","1426,08","1875,68","1179,99","6,33","4,1","27,74","120,26","39,06","0,8","2,24","24,72","7,81","2,49","359,36","602,98","2,83","1846,54","1088,79","983,79","24,28","1243,74","59,8","40,87","1433,47","29,68","2,97","135,62","431,11","76,44","87,65","43,83","469,63"
Chicken Katsu,"688,97","3385,14","99,05","219,26","182,38","299,22","56,65","43,49","1553,18","34,72","569,88","1425,63","1875,54","1179,65","6,48","3,92","28,32","120,06","39,42","1,97","2,66","25,26","7,73","3,63","358,39","603,38","1,71","1845,93","1089,22","983,78","23,4","1243,43","58,03","40,49","1433,8","30,17","2,52","134,59","430,48","75,93","87,33","43,39","469,24"
Chicken Katsu,"689,06","3386,42","98,76","217,51","182,56","298,55","57,04","43,22","1553,13","33,23","569,77","1425,55","1874,71","1179,91","7,05","3,02","27,55","120,41","40,13","1,43","2,31","25,68","8,93","3,52","359,17","602,81","2,93","1844,68","1089,65","982,26","24,36","1242,06","59,66","40,86","1434,45","30,08","2,95","135,58","431,1","76,99","88,1","43,71","468,56"
Chicken Katsu,"689,77","3385,82","99,38","217,94","183,76","299,07","57,48","43,78","1553,95","33,59","568,45","1426,01","1875,78","1179,07","6,69","3,27","27,48","120,94","40,47","0,9","2,1","24,9","8,75","3,43","359,89","603,67","3,29","1846,15","1089,65","983,3","23,03","1243,9","58,67","39,11","1434,41","28,73","3,32","135,54","431,33","76,62","87,64","43,09","469,46"
Chicken Katsu,"688,96","3386,24","97,9","217,33","183,12","298,25","56,3","43,8","1554,87","34,02","569,38","1426,57","1875,83","1179,96","6,09","3,5","28,28","119,69","39,33","0,8","2,79","24,25","8,11","2,93","359,55","602,56","2,78","1844,68","1089,58","982,03","24,13","1242,8","58,19","40,99","1434,55","28,67","2,71","134,46","430,89","77,5","87,13","43,54","468,82"
Chicken Katsu,"689,09","3385,04","98,74","218,23","183,32","299,81","57,01","44,44","1554,8","33,62","568,02","1426,78","1875,84","1178,94","6,26","3,59","27,49","120,73","40,46","1,79","2,53","24,23","7,78","2,7","359,3","602,31","1,75","1844,87","1089,98","982,69","24,87","1243,4","59,92","40,01","1433,07","28,53","4,14","135,2","431,83","76,92","87,9","43,56","468,27"
Chicken Katsu,"688,85","3386,46","99,54","217,83","183,84","299,6","56,29","43,05","1554,95","33,79","569,88","1425,09","1874,91","1179,39","6,53","4,4","27,96","120,61","39,84","2,52","1,84","24,52","9,13","3,0","358,48","602,89","3,14","1845,09","1088,78","983,25","23,24","1242,16","59,35","40,61","1433,22","30,01","2,37","134,56","430,51","77,29","88,08","43,2","468,76"
Chicken Katsu,"689,26","3385,53","99,41","218,08","183,22","298,16","55,78","42,93","1554,4","33,87","568,08","1426,22","1876,38","1179,54","7,32","4,01","27,58","120,11","39,82","1,19","1,71","24,67","8,71","2,65","358,91","604,22","3,04","1844,68","1088,51","983,59","24,26","1243,77","58,5","39,38","1434,59","28,71","3,09","134,52","432,28","75,74","88,63","44,1","469,28"
Chicken Katsu,"689,43","3386,88","98,63","217,69","183,61","298,34","56,21","44,03","1553,48","34,6","569,33","1425,08","1876,56","1179,64","6,12","4,32","28,02","120,49","39,23","0,92","2,2","24,85","8,16","3,37","359,59","604,11","2,07","1844,94","1089,55","982,11","24,23","1242,49","59,7","40,57","1433,56","30,04","2,98","135,56","431,78","77,18","87,25","43,99","468,56"
Ayam Penyet,"680,23",2586,"96,23","172,57","220,02","231,63","58,4","14,28",1779,"41,5",843,1780,"2245,991","460,516","13,36","3,16","37,058","109,5","218,2","1,206","1,399","13,29","2,399","4,584",226,"214,3","0,7","708,496",128,23,0,59,0,0,148,"16,61","0,1",3,"22,7","62,085","65,682","32,91",98
Ayam Penyet,"679,76","2585,13","95,78","173,42","219,26","231,15","57,6","14,22","1779,6","41,17","842,14","1779,54","2245,69","460,68","13,86","2,47","36,96","108,68","217,25","0,69","0,68","13,08","2,09","3,66","226,11","214,57","1,44","709,32","127,35","23,83","-0,74","59,55","-0,3","0,1","147,45","17,18","-0,56","3,37","22,87","61,67","65,07","32,98","98,7"
Ayam Penyet,"679,78","2585,48","96,4","171,79","220,45","231,11","57,69","14,42","1778,33","41,56","843,7","1780,35","2245,85","460,61","13,81","3,38","36,55","108,8","218,49","0,8","1,76","14,03","1,89","3,74","225,05","214,48","0,51","707,51","127,59","22,98","0,96","59,38","-0,29","0,62","148,86","16,23","-0,7","2,91","22,39","62,31","64,7","33,84","97,57"
Ayam Penyet,"680,42","2586,54","97,21","172,58","219,05","232,23","58,67","14,03","1778,59","41,65","842,48","1780,5","2245,53","461,31","13,74","3,75","37,86","110,22","218,88","0,59","1,94","14,19","2,59","4,94","225,74","214,69","0,57","707,6","128,42","23,82","-0,77","58,63","0,22","0,39","147,41","16,6","0,63","3,48","22,12","62,66","66,06","32,73","98,92"
Ayam Penyet,"679,99","2586,67","95,76","172,26","219,91","231,05","57,71","14,21","1779,72","40,76","842,01","1780,48","2245,94","459,66","14,26","4,11","36,15","110,03","217,98","0,95","0,4","13,89","2,07","5,32","226,95","214,68","1,46","707,67","127,75","23,77","-0,3","58,87","0,74","-0,64","148,9","16,44","0,66","3,71","22,86","62,64","66,05","33,57","98,53"
Ayam Penyet,"680,74","2586,85","96,04","172,86","219,27","232,48","58,45","14,84","1778,65","41,99","842,63","1780,26","2245,55","460,45","13,51","4,08","37,16","109,46","218,54","0,59","1,67","13,17","1,97","5,52","226,45","215,17","0,21","708,77","128,11","23,36","0,11","59,03","-0,52","0,16","148,57","17,33","1,05","3,55","22,8","61,31","64,8","33,57","98,6"
Ayam Penyet,"680,79","2585,56","96,91","172,06","220,25","232,42","57,95","13,29","1779,46","40,64","842,0","1780,19","2245,5","459,79","12,93","2,5","37,83","109,32","219,19","0,69","2,06","13,21","2,05","4,55","225,59","213,88","1,55","707,99","127,91","23,07","0,62","58,16","0,89","-0,34","147,87","17,08","-0,43","3,45","21,99","62,25","66,56","32,75","98,28"
Ayam Penyet,"680,98","2585,91","95,42","173,26","220,93","232,57","58,6","15,18","1779,17","41,71","843,92","1779,8","2245,44","460,39","12,49","2,99","37,36","109,76","218,65","0,21","0,76","12,57","2,37","5,43","225,13","214,42","1,09","708,27","128,22","23,79","0,04","59,71","-0,56","-0,63","148,52","17,13","-0,59","2,17","22,15","61,41","66,52","33,16","97,75"
Ayam Penyet,"679,46","2586,21","95,51","173,06","219,3","230,89","57,81","15,08","1779,31","41,62","843,97","1779,43","2246,17","461,3","13,73","2,95","36,59","110,32","218,56","1,4","1,11","14,15","1,77","3,89","225,65","215,14","1,18","709,22","127,44","22,98","0,7","59,89","-0,72","-0,56","148,6","15,83","0,33","2,88","22,64","62,94","66,28","32,61","98,14"
Ayam Penyet,"681,1","2585,72","97,02","171,94","220,88","232,1","58,91","14,82","1780,0","42,23","842,28","1780,44","2246,5","459,88","13,88","3,9","37,41","108,78","217,49","0,5","2,01","12,72","1,7","3,87","226,63","214,4","0,05","709,47","127,03","23,81","0,68","58,3","0,78","0,84","147,87","17,42","0,84","2,78","23,29","61,88","65,27","33,37","98,18"
Egg Chicken Roll,"494,98",2667,"42,11","220,92","205,73","136,26","8,4","10,69",450,"15,59",108,704,1298,"473,516","4,93","0,817","3,186","81,8","49,1","1,298","1,542","9,023","4,533","1,979",366,"640,5","1,78","1107,373",1238,320,"3,477","14,285",18,1,"1282,9","21,12",4,164,"84,4","70,045","84,118","55,733",744
Egg Chicken Roll,"494,78","2667,74","42,3","220,71","206,27","135,82","9,24","10,72","449,52","15,77","107,56","704,88","1297,41","473,89","4,42","1,14","3,21","82,25","48,77","0,35","1,84","8,75","4,14","2,75","366,3","639,61","1,48","1107,32","1238,25","319,49","3,89","14,7","17,18","0,93","1282,53","20,24","3,89","164,59","84,27","70,17","84,81","55,02","744,39"
Egg Chicken Roll,"494,05","2667,26","41,68","221,45","206,38","135,77","9,19","11,23","449,7","15,32","108,87","704,78","1298,28","472,57","5,49","0,46","2,29","81,58","50,07","1,1","2,3","8,03","5,15","2,96","366,54","640,39","0,82","1108,24","1237,48","320,33","2,53","14,86","17,22","0,42","1282,58","21,23","3,43","164,88","84,23","70,83","84,36","55,28","744,84"
Egg Chicken Roll,"495,04","2666,79","42,05","221,62","206,24","136,93","7,43","9,71","450,43","15,71","107,95","703,61","1297,94","472,58","3,94","0,54","3,6","81,39","49,06","0,85","1,99","8,74","3,93","1,36","366,16","639,8","1,92","1106,43","1237,68","320,35","2,94","14,75","17,69","1,53","1282,13","21,23","4,28","163,6","84,33","69,37","84,79","55,2","744,36"
Egg Chicken Roll,"494,97","2667,35","41,58","221,41","205,58","135,65","8,08","10,3","449,47","16,05","107,54","704,55","1297,01","472,77","4,16","1,81","2,27","82,46","49,07","1,98","1,81","9,92","3,82","2,09","366,05","641,41","2,38","1107,28","1238,35","320,38","2,79","13,98","18,33","0,01","1282,2","22,04","4,19","163,36","84,43","69,96","83,52","56,44","743,92"
Egg Chicken Roll,"494,69","2666,18","42,43","221,2","206,04","136,45","9,39","10,22","449,13","15,42","107,28","704,64","1298,75","474,49","5,0","1,02","3,07","81,65","48,66","2,16","1,08","9,09","5,38","0,98","366,26","640,93","1,84","1108,03","1238,54","320,28","3,7","15,0","17,69","0,74","1282,29","21,63","4,63","164,53","84,0","69,87","83,79","55,35","744,02"
Egg Chicken Roll,"494,76","2667,72","42,31","221,69","206,34","135,93","8,56","11,16","450,82","14,97","108,78","703,02","1297,41","473,12","4,53","0,46","2,95","81,11","49,86","1,19","1,87","9,8","4,5","1,51","365,85","640,76","2,4","1107,17","1238,96","320,55","4,13","13,53","18,74","1,43","1282,78","22,02","3,03","164,11","83,46","70,17","84,92","56,29","744,47"
Egg Chicken Roll,"494,56","2667,93","42,45","220,91","205,69","135,93","7,84","10,87","450,45","14,6","107,64","704,98","1298,03","473,35","4,27","1,06","2,31","80,86","48,92","1,38","1,26","8,89","5,01","1,73","366,23","640,98","1,23","1108,21","1237,65","320,61","4,29","14,64","17,37","1,63","1283,19","21,96","4,17","163,73","84,46","70,06","83,96","54,86","743,24"
Egg Chicken Roll,"494,62","2667,74","42,17","220,84","205,95","136,96","8,96","10,26","449,1","14,72","108,32","703,52","1297,9","473,12","5,66","0,57","3,59","81,62","48,93","1,69","1,62","9,73","3,71","2,58","366,79","641,41","0,81","1108,03","1238,69","319,01","2,68","13,33","18,64","1,78","1282,52","20,12","4,57","163,84","84,03","70,39","83,42","56,21","744,79"
Egg Chicken Roll,"495,57","2667,92","41,11","221,45","206,19","136,91","8,09","10,91","449,94","15,43","108,38","703,75","1298,57","472,82","5,73","0,15","2,36","82,16","49,01","0,51","0,9","8,26","4,64","1,19","366,55","640,54","1,92","1107,42","1237,44","319,73","3,77","13,89","18,95","0,54","1282,52","20,44","4,53","164,73","85,39","70,14","83,98","55,97","744,34"
Ayam Saus Inggris,"575,85",2436,"47,97","123,35","123,01","324,82","44,2","132,03",861,"33,74",467,719,"1200,649","1093,491","8,1","2,518","48,142","93,1","76,1","0,507","0,997","21,268","3,853","2,824",116,"103,3","1,52",1936,289,232,12,680,25,"32,062",635,"18,76",0,0,"178,2","57,727","44,418","14,813",90
Ayam Saus Inggris,"575,15","2436,44","47,61","123,68","123,19","324,06","45,14","132,04","861,78","32,74","467,57","718,46","1199,68","1093,6","8,69","2,3","47,85","93,46","75,4","0,9","1,5","21,88","2,87","3,17","116,0","103,92","1,66","1936,25","288,06","232,91","11,78","679,64","24,94","32,07","635,79","18,0","0,11","-0,69","178,67","57,42","44,7","14,24","89,42"
Ayam Saus Inggris,"575,74","2435,91","48,27","122,81","123,03","325,07","44,85","131,3","860,1","34,08","466,74","719,96","1200,18","1092,51","8,48","2,41","48,32","93,9","75,49","0,78","0,8","22,05","3,17","2,3","116,82","103,38","1,56","1936,51","289,5","231,24","12,16","679,76","24,08","31,86","635,85","18,81","-0,79","-0,24","177,48","57,28","45,31","15,75","89,3"
Ayam Saus Inggris,"575,41","2436,67","48,0","123,72","123,65","325,33","44,3","132,81","861,92","33,4","466,98","719,51","1200,31","1093,88","7,64","1,72","48,26","92,5","75,31","1,1","0,7","21,2","4,71","2,64","116,48","103,56","2,22","1935,68","288,39","231,27","12,23","680,39","24,44","32,77","634,12","18,83","-0,91","-0,66","178,67","56,82","44,41","14,43","90,65"
Ayam Saus Inggris,"576,6","2436,5","48,18","122,5","122,72","325,3","43,99","132,4","861,72","33,72","466,04","718,07","1201,02","1093,78","7,33","1,61","47,15","93,5","75,73","-0,22","0,67","20,89","3,24","2,93","116,08","104,11","1,89","1935,98","288,39","232,9","12,73","679,71","25,86","31,25","635,26","18,2","-0,22","0,68","178,9","57,27","45,39","14,42","90,78"
Ayam Saus Inggris,"576,13","2436,76","48,83","122,53","122,57","324,77","44,64","131,07","861,74","34,56","466,7","718,64","1200,74","1094,2","8,28","2,14","49,04","93,64","75,61","0,75","1,8","20,94","4,41","2,6","116,6","103,8","2,02","1935,3","289,58","231,18","11,45","680,68","25,95","32,68","635,79","19,44","0,0","0,64","177,96","58,59","45,01","15,67","89,01"
Ayam Saus Inggris,"575,6","2436,39","47,32","123,57","123,41","325,4","43,64","131,99","861,94","34,36","467,79","718,21","1200,76","1092,89","8,55","2,37","47,33","93,64","77,07","1,26","0,07","20,85","4,33","3,29","115,84","104,25","0,92","1935,42","288,45","231,59","11,02","680,53","24,4","32,7","634,81","18,13","-0,32","0,88","177,3","58,23","44,23","14,42","89,79"
Ayam Saus Inggris,"574,99","2436,08","47,66","122,89","122,77","325,49","44,05","132,06","861,6","33,46","466,16","719,69","1201,27","1092,61","8,75","3,09","47,65","92,43","77,1","0,61","0,23","20,97","3,71","3,76","116,2","103,01","1,24","1935,35","289,12","231,78","12,99","680,46","25,44","31,27","635,29","18,69","-0,66","0,84","178,26","56,77","45,11","15,15","89,29"
Ayam Saus Inggris,"576,24","2435,71","47,12","122,44","122,29","325,27","43,42","132,18","861,19","34,15","466,41","718,5","1200,46","1093,47","8,91","2,25","48,24","92,86","76,69","1,04","1,58","20,82","3,71","1,93","115,74","102,61","0,71","1936,21","289,14","231,14","11,52","680,46","24,91","31,35","635,35","18,81","-0,52","0,96","177,45","57,72","44,46","14,16","89,38"
Ayam Saus Inggris,"575,17","2436,55","48,34","122,9","123,56","324,03","45,08","131,09","860,42","33,46","467,78","719,22","1200,53","1093,28","8,29","3,32","48,85","92,35","76,68","-0,01","0,92","20,49","3,09","3,09","116,96","103,8","2,34","1935,97","288,8","231,15","11,59","680,79","24,56","32,76","634,64","18,33","-0,86","0,55","177,7","57,25","45,26","15,37","89,63"
Ayam Geprek Keju,"457,26",3290,"144,05","153,19","332,7","402,48","93,2","15,86","2201,14","58,87",961,2489,"1428,534","1595,274","19,84","4,96","40,708","184,5","188,6","2,164","4,507","30,463","9,078","6,461",528,"618,3","2,56","2582,939",589,438,41,"631,152",63,40,"1463,428","29,68","2,8",112,"341,1","71,302","52,045","20,241",501
Ayam Geprek Keju,"456,5","3290,47","144,4","152,55","332,92","401,89","93,14","16,1","2201,13","59,6","961,72","2488,41","1429,33","1594,4","20,72","4,86","40,56","185,49","188,92","2,89","5,49","30,72","9,76","7,43","528,64","618,13","1,9","2583,27","589,38","437,61","40,3","631,1","63,73","39,59","1463,24","28,71","3,49","112,5","340,43","71,65","52,7","19,72","501,81"
Ayam Geprek Keju,"457,48","3289,47","144,59","152,79","331,93","402,05","93,52","15,49","2201,07","58,43","961,21","2489,7","1427,95","1595,97","20,31","4,93","40,26","184,16","187,66","1,58","5,45","30,02","8,91","6,01","527,66","617,54","1,71","2583,83","588,64","437,95","40,03","631,69","63,73","39,7","1463,49","29,52","3,6","111,41","341,46","71,64","52,55","19,74","500,68"
Ayam Geprek Keju,"457,79","3289,86","144,27","153,14","332,89","402,32","93,79","15,12","2200,45","58,62","960,14","2488,22","1428,54","1595,71","18,92","5,04","40,34","184,04","187,83","2,85","3,8","30,47","8,41","6,41","527,95","617,44","3,38","2582,22","589,12","438,21","40,97","630,2","62,36","40,82","1464,07","29,8","2,61","111,8","341,07","70,98","51,24","20,59","500,28"
Ayam Geprek Keju,"458,09","3290,59","143,09","153,29","332,95","403,17","92,79","14,88","2200,39","59,75","961,89","2489,54","1427,72","1594,82","18,96","4,8","41,19","185,28","189,13","2,76","4,17","29,85","10,08","7,06","528,34","617,69","2,26","2583,31","589,28","438,98","41,51","631,9","62,42","39,46","1464,35","28,72","1,94","112,4","341,76","71,58","51,3","21,14","501,29"
Ayam Geprek Keju,"457,56","3290,65","143,85","153,09","332,47","403,1","94,01","16,55","2200,96","57,93","961,84","2488,29","1428,34","1594,56","19,71","5,04","39,91","184,34","188,21","2,44","4,69","30,69","9,37","6,61","527,65","617,59","2,04","2582,61","588,77","437,18","40,15","631,72","63,08","39,94","1463,11","30,49","1,88","112,49","340,88","70,59","52,12","20,47","501,75"
Ayam Geprek Keju,"457,88","3290,52","143,63","152,41","332,96","402,99","93,46","15,94","2201,11","58,2","960,6","2488,26","1429,47","1594,41","20,51","4,66","39,79","185,3","188,95","2,43","4,7","30,8","8,81","6,04","527,81","619,04","3,51","2583,08","589,57","438,11","41,47","631,53","63,38","40,21","1463,24","29,36","3,31","112,69","342,02","70,73","51,6","19,76","501,32"
Ayam Geprek Keju,"456,36","3289,81","144,61","153,31","332,21","402,07","94,06","16,45","2200,55","57,97","960,44","2488,29","1428,64","1595,99","19,02","4,54","39,94","185,36","188,77","2,9","4,56","30,49","9,68","7,07","528,92","617,99","2,58","2582,2","589,63","438,86","41,51","630,52","62,91","40,97","1462,56","30,27","2,79","112,06","341,12","71,77","52,37","20,19","500,64"
Ayam Geprek Keju,"456,5","3289,77","144,35","153,94","332,48","403,23","92,26","15,89","2201,95","58,49","961,24","2488,38","1429,06","1595,59","20,78","4,05","40,2","184,06","189,22","1,54","4,5","30,06","9,78","6,14","528,09","617,37","1,72","2582,79","589,39","438,37","40,44","631,24","62,29","40,57","1463,53","30,34","3,41","111,49","341,3","70,86","51,15","20,21","501,56"
Ayam Geprek Keju,"456,5","3290,97","145,04","154,02","332,04","402,48","93,69","16,48","2201,43","59,15","960,05","2489,91","1428,19","1595,55","19,22","4,38","40,4","183,79","189,36","1,91","4,17","30,03","8,12","6,31","528,23","617,88","2,21","2583,28","589,17","437,59","41,42","631,33","63,67","39,05","1463,27","29,46","3,73","112,04","341,46","70,73","52,89","20,45","500,55"
Omelet Mie,"446,46",2833,"52,12","232,88","110,93","151,77",33,"9,91",638,"22,6",203,857,1236,"1964,758","7,54","1,634","7,067","73,5","72,5","0,436","0,924","5,136","3,056","2,105",156,"414,3","3,11","691,238",1093,957,11,629,20,15,"562,9","27,67","2,6",107,"152,5","83,929","97,32","38,138",484
Omelet Mie,"446,84","2833,54","52,5","233,26","111,67","150,98","33,9","9,71","638,43","22,55","202,92","856,66","1236,87","1964,34","6,81","2,15","6,3","74,17","72,9","0,58","1,91","4,89","2,42","1,56","155,68","414,99","3,87","691,9","1092,27","957,69","10,54","629,34","19,95","15,09","563,86","26,86","1,95","106,99","152,6","84,67","98,01","38,84","484,9"
Omelet Mie,"446,93","2832,48","51,66","233,25","111,41","151,93","33,66","9,42","638,43","21,97","202,49","857,17","1235,52","1964,05","7,41","1,57","8,04","74,42","72,65","-0,49","0,09","4,9","3,8","1,42","155,58","413,9","4,09","691,72","1092,42","957,62","10,39","629,15","19,53","14,91","563,41","26,74","2,04","107,35","152,16","84,81","96,75","37,59","483,89"
Omelet Mie,"446,07","2833,45","52,54","233,2","111,03","150,95","33,88","9,89","638,32","23,28","203,22","857,95","1235,55","1964,49","8,54","1,25","7,27","72,66","72,69","0,55","0,04","4,42","2,66","1,33","155,13","415,0","2,17","690,28","1092,19","957,97","11,21","628,39","19,26","14,27","562,95","28,0","3,28","107,22","153,44","84,05","97,89","38,72","483,51"
Omelet Mie,"447,41","2833,32","52,12","233,61","110,5","151,75","33,44","10,65","637,25","22,16","203,82","857,81","1236,72","1965,53","6,78","1,7","6,26","74,03","72,05","0,82","1,29","4,28","3,01","1,45","156,48","414,29","3,15","692,05","1092,68","957,69","10,46","629,18","20,39","15,37","562,91","28,4","1,85","107,53","153,03","83,73","97,7","38,99","484,56"
Omelet Mie,"446,8","2832,17","51,76","232,14","110,97","151,16","33,95","9,92","637,62","22,49","202,68","856,83","1236,39","1964,34","6,69","0,77","7,33","72,66","72,78","0,82","1,66","5,46","3,56","1,2","156,88","415,12","3,01","692,08","1092,22","956,96","10,12","629,93","20,18","14,08","563,05","28,08","3,31","107,6","152,03","83,97","97,1","38,87","484,72"
Omelet Mie,"447,36","2832,5","51,23","233,74","109,98","152,75","33,46","9,53","637,05","21,76","203,49","857,69","1236,19","1964,06","6,56","2,22","6,55","74,01","72,74","-0,19","-0,05","4,2","2,2","1,86","156,08","414,61","3,03","690,81","1093,53","957,03","11,34","629,66","19,39","14,5","562,88","27,46","2,01","106,47","153,36","84,3","96,6","37,19","484,95"
Omelet Mie,"446,14","2833,79","52,38","233,68","110,11","150,79","33,78","9,0","637,3","22,7","203,55","857,38","1235,97","1964,21","8,19","1,54","6,18","72,9","73,2","0,8","0,41","4,87","3,96","2,83","156,81","413,53","2,67","690,69","1092,89","957,73","11,3","628,98","19,73","15,17","563,13","27,29","2,43","106,95","153,46","83,65","97,69","37,8","484,09"
Omelet Mie,"447,34","2832,8","51,16","232,08","110,87","152,08","33,03","10,6","637,48","22,96","203,47","857,32","1235,99","1964,75","7,51","0,64","7,85","73,59","72,91","-0,42","0,98","5,34","2,45","2,35","156,19","414,23","2,69","691,41","1092,27","956,56","10,94","628,75","19,97","15,43","562,93","27,29","2,44","107,34","152,75","83,47","97,38","38,59","484,68"
Omelet Mie,"446,67","2832,51","53,05","233,28","110,02","151,85","32,42","10,32","637,18","22,03","202,23","857,67","1236,27","1965,36","7,98","2,43","6,63","72,79","71,64","1,14","0,12","4,41","3,25","1,53","156,17","413,51","3,08","691,15","1092,29","957,61","11,84","629,58","19,55","14,9","562,27","28,4","3,05","107,47","152,1","83,22","96,7","38,39","484,51"
Ayam Gepuk,"571,8",3075,"91,55","80,75","275,14","581,25","94,7","260,57",2548,"101,55",1102,1706,"2443,311","568,391","19,08","3,024","74,402","163,3","229,1","1,06","2,161","26,968","2,443","5,908",434,311,"1,72","1457,185",599,261,0,29,0,0,140,"4,71","4,1",163,30,"21,326","32,863","18,172",115
