name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Salad Sayur,485.21,2353.26,21.22,181.87,108.39,199.76,30.81,88.78,735.68,14.23,244.64,432.87,1179.98,578.37,2.81,2.89,14.31,23.62,252.18,0.58,0.05,3.8,3.15,1.71,144.2,55.35,0.33,880.89,208.37,0.13,19.41,497.83,42.17,19.42,487.43,28.45,-0.52,0.62,360.16,25.6,90.76,57.35,0.13
Salad Sayur,485.49,2353.54,21.0,181.79,108.57,198.35,30.94,88.01,736.09,15.74,245.22,431.21,1180.03,578.27,4.0,2.18,15.87,22.44,253.01,0.61,0.61,3.4,2.33,1.88,144.02,56.59,0.4,881.25,208.58,0.12,19.08,498.26,43.9,20.52,487.3,27.68,-0.59,-0.13,361.02,26.76,90.77,56.99,1.0
Salad Sayur,485.86,2353.67,20.46,181.39,107.28,198.37,30.28,88.36,736.59,14.12,244.47,432.01,1180.74,578.81,3.96,2.05,14.75,21.77,251.19,0.83,1.44,3.49,2.09,1.38,145.23,56.79,0.94,880.34,208.21,0.83,20.88,497.91,43.91,20.79,486.77,27.66,0.04,0.08,359.84,26.92,91.58,56.69,0.01
Salad Sayur,485.06,2353.23,20.74,182.25,108.37,198.01,30.83,88.36,735.67,15.12,244.74,432.16,1180.0,578.73,3.87,1.4,14.28,22.91,252.39,-0.53,1.31,2.64,3.3,2.53,144.1,56.96,0.69,880.34,209.34,-0.89,20.66,498.35,42.83,20.25,487.7,27.57,0.93,-0.01,361.04,27.02,90.85,57.8,-0.58
Salad Sayur,485.37,2353.17,20.78,183.02,107.21,199.42,31.59,88.84,736.98,14.5,245.74,431.73,1180.45,579.31,3.57,1.31,15.15,21.86,251.82,-0.38,-0.17,2.73,3.19,1.59,144.61,57.27,-0.97,881.04,209.29,0.78,20.81,497.17,43.48,20.49,486.43,27.4,0.76,-0.97,360.43,25.96,91.98,57.36,0.14
Salad Sayur,484.64,2352.21,20.55,183.12,108.76,198.51,30.8,88.88,735.35,15.83,245.58,432.29,1179.54,578.82,3.96,1.52,14.9,23.01,251.16,0.24,0.74,3.14,3.54,1.18,145.67,55.5,-0.05,881.48,208.09,-0.29,20.13,498.4,43.05,20.96,487.85,27.89,0.45,0.6,360.25,26.84,91.92,57.51,0.11
Salad Sayur,485.63,2353.09,20.79,181.52,108.72,197.87,31.4,88.15,736.72,14.54,245.82,432.11,1179.71,577.85,3.99,1.74,15.0,22.56,251.8,0.21,-0.45,2.67,3.15,1.27,145.51,57.22,-0.14,881.12,209.49,0.6,20.92,498.04,43.37,19.44,487.32,27.92,0.86,-0.53,360.37,26.11,92.64,57.69,0.14
Salad Sayur,484.72,2352.89,20.02,182.3,108.8,198.84,30.06,87.7,735.91,14.78,245.95,431.21,1179.34,579.68,3.85,2.07,15.62,22.77,251.68,0.74,1.51,3.3,1.98,1.16,144.31,57.23,-0.09,881.63,208.72,-0.86,20.56,498.36,43.62,19.37,488.13,27.09,0.49,-0.56,360.46,25.22,91.87,57.29,-0.08
Salad Sayur,485.75,2352.72,21.0,182.26,107.43,198.43,30.15,87.73,735.22,15.53,245.95,431.33,1180.28,579.21,3.08,2.83,14.77,23.6,251.91,1.29,0.6,3.22,2.91,1.74,144.02,56.65,-0.63,882.08,209.1,0.56,20.98,498.43,42.35,19.62,487.51,26.9,0.02,0.05,360.31,26.26,92.59,56.76,-0.22
Salad Sayur,484.41,2353.18,20.8,182.9,108.38,198.65,30.71,88.51,736.2,15.38,245.44,432.63,1179.72,578.43,2.84,2.74,14.93,22.68,251.75,0.57,0.75,2.64,2.34,1.96,144.44,56.56,0.68,882.11,208.1,0.41,19.27,497.13,42.49,20.26,487.22,27.51,0.17,0.65,361.28,26.89,92.12,57.69,0.67
Salad Sayur,485.35,2353.66,19.8,182.36,108.7,199.19,30.2,87.92,736.96,14.24,245.6,431.26,1180.63,579.42,4.17,2.67,14.33,23.26,251.95,0.86,-0.04,3.19,2.71,1.0,145.09,57.07,0.42,882.13,208.9,-0.38,20.33,498.49,43.01,20.91,486.25,27.49,-0.95,-0.78,360.8,27.1,91.86,57.68,-0.53
Salad Sayur,484.87,2353.45,19.73,181.46,107.88,198.52,30.94,88.84,735.77,14.56,245.02,431.13,1179.65,577.8,3.3,1.77,14.24,22.44,252.82,0.52,0.87,4.06,2.62,1.2,145.33,55.53,0.76,880.51,209.53,0.26,20.0,497.83,42.81,20.12,488.13,27.61,-0.13,0.38,359.54,27.06,92.3,57.41,0.88
Salad Sayur,485.43,2352.46,21.04,182.41,108.88,198.96,30.97,88.47,736.04,14.7,245.14,432.66,1181.17,579.37,3.94,1.96,15.6,23.39,252.1,0.22,1.49,3.35,3.12,1.15,144.98,57.27,0.2,882.29,209.61,0.98,20.99,498.7,43.26,19.6,487.71,27.71,0.12,0.44,361.35,26.14,91.52,58.02,-0.44
Salad Sayur,484.37,2353.36,20.63,181.62,108.67,198.11,30.05,88.66,736.23,14.91,244.21,432.21,1179.35,579.72,4.04,1.33,14.38,22.53,251.35,-0.08,1.47,2.55,2.99,1.91,144.85,56.18,0.24,881.18,208.74,0.91,19.44,497.44,43.07,20.72,487.21,27.76,0.76,-0.85,360.19,26.89,91.53,57.29,-0.77
Salad Sayur,484.22,2352.01,21.39,181.76,107.19,198.6,30.03,88.77,735.33,13.99,244.85,431.37,1181.22,578.2,3.6,2.04,14.61,23.5,252.01,0.21,1.49,3.07,3.04,1.74,144.23,56.51,-0.82,881.85,208.05,-0.08,20.32,498.18,43.09,20.15,486.89,27.38,0.01,0.58,360.32,25.58,92.23,57.04,-0.99
Salad Sayur,486.18,2353.48,21.29,183.2,108.05,198.43,30.71,87.37,736.43,15.73,244.86,432.22,1180.76,579.66,2.84,2.87,14.38,22.97,252.34,-0.24,1.14,4.29,3.39,1.03,144.11,56.79,-0.58,880.87,209.22,0.47,19.73,498.45,43.84,19.84,487.8,27.31,0.23,-0.98,361.4,26.4,91.21,57.89,-0.3
Salad Sayur,484.43,2352.14,21.36,181.62,107.79,198.35,31.07,87.79,736.71,14.0,245.0,431.78,1180.06,578.41,4.13,2.34,15.86,21.88,252.6,-0.27,0.44,3.99,1.8,1.13,144.78,56.3,0.16,881.32,208.32,-0.03,19.12,497.42,43.83,20.27,488.13,26.98,0.87,-0.74,361.09,25.89,92.4,57.72,-0.11
Salad Sayur,485.43,2352.47,19.47,182.6,109.0,199.15,30.39,88.46,735.29,15.59,245.11,432.53,1181.3,578.03,2.55,2.42,14.72,23.67,252.76,1.28,-0.23,2.86,3.26,2.81,144.78,55.36,-0.67,881.87,209.66,-0.48,19.14,498.05,43.29,20.51,486.49,28.61,0.52,0.43,359.52,26.83,91.72,58.13,-0.4
Salad Sayur,484.47,2353.1,20.55,181.76,107.67,199.51,30.28,88.66,735.58,14.72,245.78,431.04,1180.98,578.09,3.02,2.29,14.22,22.95,251.77,0.0,-0.12,2.51,3.16,1.46,144.97,55.93,-0.11,881.55,208.08,0.84,20.32,498.63,43.04,20.26,486.87,28.24,0.27,-0.66,361.12,25.99,91.32,58.26,-0.25
Salad Sayur,484.76,2352.42,20.58,182.72,108.43,198.54,29.9,88.4,736.28,15.83,245.23,431.45,1180.11,579.19,2.88,1.03,14.83,23.24,251.86,1.25,0.22,3.28,2.62,2.67,145.86,56.52,0.87,881.67,209.28,0.51,20.66,498.57,43.98,19.11,487.7,26.99,0.48,0.98,359.71,26.19,90.93,57.34,-0.4
Salad Sayur,485.47,2352.26,20.66,182.9,107.33,197.94,31.03,87.97,735.08,14.16,245.46,431.02,1180.94,578.95,4.06,1.74,14.26,22.21,252.06,-0.25,-0.33,4.37,2.84,1.89,144.7,56.85,0.06,882.15,208.49,-0.94,19.12,497.25,43.37,20.1,487.55,28.29,-0.33,0.58,359.52,26.02,92.22,57.3,-0.49
Salad Sayur,485.97,2353.08,21.31,181.44,107.69,198.27,31.35,88.68,736.97,14.12,245.71,432.46,1179.88,579.14,3.41,1.01,14.47,22.46,251.52,0.45,-0.47,2.7,2.67,1.15,144.24,55.43,0.69,882.03,208.08,-0.23,20.5,498.16,43.71,20.62,488.1,27.93,0.54,-0.08,360.68,25.82,92.05,56.79,0.27
Salad Sayur,484.52,2353.23,20.52,182.56,108.11,199.42,29.83,88.02,736.02,15.68,245.27,431.03,1180.23,579.76,3.24,1.49,14.92,21.74,253.09,0.27,-0.33,2.7,3.0,1.79,145.82,55.39,-0.74,881.83,209.4,-0.38,19.8,497.8,42.37,20.39,486.47,27.41,-0.57,-0.73,361.0,25.64,92.12,57.13,0.69
Salad Sayur,484.42,2352.82,19.6,182.66,108.41,198.18,30.3,88.11,735.61,15.62,244.15,432.53,1179.92,578.81,3.16,2.16,15.05,21.79,252.97,-0.43,1.5,3.33,1.95,2.88,144.4,57.1,-0.51,880.88,208.05,0.42,19.42,498.52,42.81,20.74,487.62,28.05,0.23,-0.54,360.81,27.12,92.29,56.86,-0.42
Salad Sayur,485.06,2353.22,20.2,181.42,109.01,199.7,31.65,88.93,735.53,14.63,245.97,431.2,1179.86,577.88,3.2,2.27,14.95,23.38,252.25,0.07,0.99,3.86,3.55,2.49,145.96,55.96,0.3,882.15,208.59,-0.27,20.36,498.99,42.32,19.57,488.11,27.09,-0.29,0.3,360.2,26.49,91.29,56.63,-0.79
Salad Sayur,484.25,2353.86,19.54,182.55,107.71,197.87,31.42,88.12,735.62,15.41,244.53,432.79,1179.79,577.98,3.27,2.04,15.09,21.72,253.03,0.9,-0.21,4.03,3.52,1.19,144.73,56.87,-0.71,882.2,209.0,0.87,19.64,498.58,43.73,19.73,486.25,27.71,-0.64,-0.17,359.49,25.92,91.69,57.63,0.29
Salad Sayur,484.41,2352.32,19.78,182.93,108.2,199.82,30.24,88.93,736.27,14.44,245.98,432.53,1180.41,578.7,3.44,1.36,14.08,22.45,252.45,0.6,0.32,3.3,2.13,2.55,145.14,57.26,-0.15,880.72,208.32,0.91,20.35,497.92,43.1,20.98,486.47,28.38,-0.46,0.53,359.45,26.35,92.18,56.5,-0.76
Salad Sayur,484.6,2352.32,20.95,181.33,107.75,198.53,30.47,87.08,735.26,15.0,244.15,432.0,1179.41,579.63,3.59,2.9,14.14,22.77,252.52,1.13,0.28,3.14,2.0,2.38,145.74,56.83,0.04,880.92,208.85,-0.65,20.45,497.39,42.68,20.65,486.78,27.63,0.49,0.63,361.09,26.59,91.74,57.09,0.56
Salad Sayur,485.73,2353.32,21.01,181.99,107.85,198.15,30.19,88.26,735.07,15.49,244.35,432.62,1179.4,578.84,3.88,1.65,15.31,22.87,251.34,0.73,1.29,4.07,2.82,1.15,145.85,56.06,-0.59,881.77,208.18,-0.81,19.42,498.14,42.26,20.82,486.28,26.97,-0.61,-0.93,360.18,26.67,90.92,56.51,-0.06
Salad Sayur,485.88,2352.41,21.39,182.95,107.93,199.22,29.81,87.47,735.79,15.02,244.43,431.41,1179.9,579.64,3.79,2.07,15.36,23.64,251.11,0.1,0.95,2.53,2.32,1.19,144.63,55.78,0.63,882.1,208.13,-0.84,20.01,498.81,43.56,19.1,486.65,27.28,-0.18,-0.95,360.61,25.47,91.53,58.18,-0.66
Salad Sayur,484.51,2352.52,21.35,181.64,108.18,198.21,30.89,87.95,736.45,14.43,244.75,432.77,1181.32,577.76,3.08,2.75,15.78,22.11,251.1,-0.3,1.26,3.07,3.59,0.91,144.79,55.58,0.95,880.89,208.71,-0.16,20.78,497.13,42.68,19.12,486.74,27.0,0.68,0.62,359.95,27.01,92.56,57.28,0.39
Salad Sayur,485.17,2352.51,19.71,183.11,107.47,199.04,29.84,88.73,735.15,15.56,244.33,431.39,1179.35,579.33,2.58,2.87,15.57,23.13,251.36,1.45,1.3,3.17,2.64,1.12,145.89,55.93,-0.36,882.09,208.68,-0.96,19.43,498.74,42.85,20.37,487.2,28.26,0.64,-0.91,361.28,26.63,90.77,56.58,-0.92
Salad Sayur,485.23,2352.84,20.12,181.5,107.92,198.97,29.98,88.79,736.13,14.61,244.57,431.72,1180.94,578.1,4.09,2.71,14.78,21.87,252.63,-0.11,-0.22,2.49,3.54,2.52,144.02,56.35,-0.17,881.02,208.64,-0.13,20.99,498.39,43.86,20.89,486.93,28.06,-0.29,0.92,359.82,27.06,91.61,57.17,0.32
Salad Sayur,484.23,2352.53,20.02,181.97,107.21,198.28,30.03,87.17,736.9,15.8,244.03,432.04,1179.94,577.92,4.14,0.93,15.41,21.88,251.97,1.04,-0.4,3.36,2.04,1.89,145.89,56.05,-0.79,881.33,208.25,-0.44,20.72,498.01,42.12,19.05,486.68,28.54,-0.64,-0.52,360.56,26.9,91.15,57.13,0.58
Salad Sayur,486.15,2353.55,20.05,181.84,107.81,198.41,31.04,88.14,736.21,15.81,244.44,431.23,1181.11,578.08,3.86,2.03,14.22,22.78,253.05,0.01,0.05,4.38,1.87,2.1,145.47,57.0,-0.74,882.06,209.32,-0.65,19.74,497.76,43.58,20.74,486.56,28.59,0.54,-0.08,360.49,26.16,91.21,56.86,0.23
Salad Sayur,485.94,2353.33,21.22,182.03,107.45,198.6,31.32,87.13,736.97,14.34,244.25,432.91,1180.13,578.23,4.29,1.52,14.97,21.86,252.95,0.59,0.82,3.6,3.6,2.57,145.2,56.94,-0.48,881.81,208.71,-0.6,20.33,497.46,42.54,20.68,487.05,27.06,-0.55,0.64,361.21,26.08,91.94,57.09,0.4
Salad Sayur,485.85,2353.44,19.61,181.83,108.05,198.71,30.54,88.36,735.72,15.2,245.0,432.12,1180.76,579.49,2.44,2.36,14.65,22.0,252.4,1.27,1.36,3.25,3.44,2.06,144.41,55.77,0.41,881.51,209.88,0.57,20.53,498.17,42.88,19.11,486.32,27.17,0.9,0.22,359.76,25.77,91.57,56.86,-0.15
Salad Sayur,485.09,2353.49,21.21,181.99,107.09,198.61,30.21,88.23,736.2,14.0,244.76,431.91,1179.98,579.59,3.45,1.44,15.7,23.49,251.97,0.09,0.1,2.73,3.57,2.34,144.58,55.49,0.97,881.87,209.61,-0.22,20.78,498.89,42.14,20.84,486.94,28.63,0.77,-0.72,360.13,26.88,91.26,58.12,-0.02
Salad Sayur,484.23,2352.92,20.48,182.61,107.19,199.75,31.01,88.19,735.2,15.78,244.94,431.63,1181.23,579.02,3.51,1.91,14.99,23.22,251.49,0.17,0.13,3.24,2.09,0.97,144.28,55.57,-0.06,881.41,209.54,0.84,19.81,497.83,43.2,20.7,487.42,28.58,0.49,-0.08,360.27,25.68,90.83,57.97,0.2
Salad Sayur,484.32,2353.14,20.36,182.04,107.87,198.63,30.55,87.32,736.78,15.56,245.45,431.26,1180.35,578.25,2.62,1.52,15.13,23.01,252.52,1.23,0.19,2.93,1.98,2.46,145.39,56.25,-0.87,880.52,209.43,0.4,19.57,497.81,43.23,20.52,487.44,27.28,0.66,0.18,360.16,26.44,91.94,58.21,-0.46
Salad Sayur,485.96,2352.29,19.91,182.34,108.83,198.6,30.96,88.19,736.9,14.99,244.07,432.63,1179.4,579.48,2.58,1.37,15.52,23.15,252.44,1.16,-0.29,2.72,3.64,2.67,144.9,55.88,-0.41,881.34,208.38,0.27,20.22,498.56,42.89,19.84,488.21,27.14,0.67,-0.53,361.36,25.46,92.34,57.18,0.43
Salad Sayur,485.56,2352.64,21.14,181.36,107.32,199.81,29.78,87.21,735.04,14.33,245.88,431.52,1180.27,577.99,3.37,2.43,14.1,21.97,252.75,-0.08,1.18,2.61,2.61,1.5,145.54,56.36,0.8,881.16,209.01,-0.97,19.28,498.58,42.68,20.82,487.0,27.34,-0.63,-0.99,360.6,27.07,91.58,57.98,-0.39
Salad Sayur,484.73,2352.59,20.18,182.95,107.17,198.49,30.22,87.63,736.86,15.41,245.49,431.75,1180.67,578.11,2.58,2.3,15.46,23.61,252.28,0.24,0.39,4.2,2.17,1.9,144.16,56.91,0.59,882.11,208.36,0.59,19.49,497.13,43.61,19.03,486.42,27.99,0.19,0.15,361.09,25.69,92.43,57.23,0.76
Salad Sayur,486.16,2353.4,20.21,182.59,108.29,199.31,30.79,88.67,736.46,14.19,245.77,432.54,1179.51,578.83,3.37,1.16,14.65,23.63,251.41,0.75,-0.28,4.12,3.0,1.02,144.67,56.14,0.7,880.33,208.85,0.9,20.43,497.63,43.25,20.05,486.98,27.12,-0.53,-0.72,359.92,25.22,90.89,57.63,0.68
Salad Sayur,485.11,2353.7,19.8,182.97,108.74,198.4,29.73,87.62,736.94,14.77,245.42,432.52,1180.4,579.7,4.18,1.76,15.64,22.42,251.86,-0.3,1.46,3.86,2.18,1.38,144.02,55.77,-0.42,881.6,209.4,0.58,19.46,498.0,43.79,19.24,487.96,26.7,0.22,-0.85,360.7,25.63,92.02,57.2,-0.91
Salad Sayur,485.02,2352.29,19.73,182.35,108.33,198.68,30.84,87.63,736.57,15.72,244.21,432.12,1181.13,578.66,3.05,1.36,14.94,22.53,251.42,0.6,0.09,2.9,3.3,1.68,145.84,57.21,-0.66,880.53,208.16,-0.22,20.58,497.76,42.81,19.59,486.55,28.1,-0.82,-0.76,360.94,26.42,92.61,56.71,0.65
Salad Sayur,486.13,2352.15,20.72,182.57,108.44,198.51,29.78,88.67,735.41,14.43,245.98,432.79,1180.15,579.42,2.53,1.97,15.67,22.64,253.08,-0.27,0.67,4.33,3.37,1.72,144.7,56.86,0.09,880.95,209.53,0.78,20.01,497.33,43.81,19.13,487.73,28.19,0.2,0.23,361.03,27.03,92.04,56.58,0.75
Salad Sayur,485.0,2353.51,20.74,182.36,108.19,199.04,30.67,87.3,736.81,14.83,244.74,432.17,1179.85,578.9,4.14,2.5,14.97,23.3,252.6,0.72,0.18,3.87,3.14,2.84,145.77,55.6,0.81,881.72,208.22,-0.72,19.43,498.37,42.18,19.03,487.87,28.41,-0.96,-0.82,361.32,26.12,91.22,57.62,0.63
Salad Sayur,485.86,2353.63,19.57,181.97,107.42,198.04,30.11,87.33,736.61,15.1,244.66,431.66,1180.92,578.55,3.98,2.57,15.86,22.02,252.74,0.07,0.76,3.89,2.94,1.38,144.32,56.63,0.12,880.43,208.61,-0.92,19.76,498.87,42.18,20.66,487.92,27.17,-0.36,0.9,359.75,26.84,91.78,58.34,-0.01
Salad Sayur,485.42,2353.69,19.78,181.36,107.89,198.3,30.12,88.65,735.24,14.22,244.27,432.22,1179.41,578.73,2.75,2.66,14.98,22.98,251.9,1.21,0.84,2.7,2.03,1.08,145.54,56.29,-0.98,881.55,208.29,-0.68,20.75,497.19,43.21,20.01,486.29,26.88,-0.89,-0.13,359.47,26.37,92.12,57.66,0.72
Salad Sayur,484.49,2353.14,19.71,182.93,108.32,197.98,30.72,87.43,736.49,15.67,245.59,432.63,1181.23,578.95,4.18,2.91,15.26,22.13,251.73,1.33,1.41,3.6,1.76,1.93,144.92,56.32,-0.17,881.77,208.15,-0.97,19.77,497.44,43.07,19.16,486.65,27.33,0.82,0.83,360.66,26.59,92.46,58.43,-0.64
Salad Sayur,485.93,2353.84,19.43,182.19,107.58,198.1,30.27,88.52,736.93,14.25,244.19,432.81,1180.55,579.53,4.09,1.71,14.84,22.76,252.1,1.31,-0.01,3.87,2.47,2.36,144.13,56.91,0.56,881.75,209.23,-0.69,20.4,498.66,42.09,19.04,487.53,26.7,-0.17,-0.12,359.97,25.86,90.81,58.14,-0.68
Salad Sayur,486.06,2353.98,21.35,182.71,107.97,198.29,30.39,87.32,736.59,15.75,245.48,431.52,1179.9,579.05,2.77,2.22,14.89,22.5,252.23,1.44,0.18,4.18,2.82,2.51,144.42,56.35,0.64,881.56,209.87,0.13,19.75,498.81,42.05,20.84,487.8,26.84,-0.68,0.56,360.99,26.87,90.78,57.9,-0.44
Salad Sayur,485.83,2352.27,20.27,182.17,107.41,198.16,30.22,87.34,736.25,14.35,244.52,431.17,1180.41,579.23,3.45,1.09,15.01,21.86,252.05,1.16,-0.48,3.26,2.19,2.19,144.21,56.31,-0.41,880.59,208.96,-0.3,20.94,497.15,42.13,20.08,487.97,27.27,-0.11,-0.85,361.08,26.46,92.47,57.18,-0.16
Salad Sayur,485.32,2353.22,20.16,183.02,108.38,197.86,30.0,88.07,736.36,15.13,244.36,431.06,1180.34,579.34,3.7,2.79,14.16,23.19,251.25,-0.23,0.62,3.07,3.69,2.61,144.46,56.72,0.48,880.83,209.75,0.26,19.11,498.08,43.75,19.47,488.18,27.46,-0.7,-0.67,360.14,27.0,91.11,56.77,0.41
Salad Sayur,484.94,2352.57,19.93,182.62,107.49,199.14,31.64,88.94,735.63,14.13,244.84,432.74,1179.72,578.23,4.4,1.92,15.89,22.13,251.73,0.08,-0.2,2.77,2.69,2.85,145.83,56.22,0.75,880.5,208.76,-0.76,19.3,498.29,42.15,20.22,486.5,28.05,-0.81,-0.66,361.0,25.9,92.05,57.61,-0.25
Salad Sayur,484.52,2353.79,20.84,182.68,107.97,199.28,30.47,88.93,735.78,14.12,245.39,431.56,1179.44,578.24,4.4,2.07,15.98,22.11,252.07,-0.17,1.12,3.89,3.11,1.09,145.03,55.35,-0.29,881.34,208.79,-0.8,19.01,498.08,43.86,19.6,487.31,28.09,-0.57,-0.79,359.98,25.58,90.76,57.97,-0.37
Salad Sayur,486.04,2352.57,20.63,183.19,107.33,199.29,29.89,87.6,736.47,14.13,244.36,432.85,1180.28,577.82,3.65,2.87,15.98,22.16,252.79,0.85,0.0,4.08,2.73,1.13,144.16,56.37,0.48,880.77,209.65,-0.97,19.72,497.11,43.12,20.7,488.17,27.68,-0.62,0.5,360.69,25.81,92.2,57.16,-0.85
