name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Sate Taichan,610.18,1580.18,71.43,23.44,262.07,319.79,60.97,131.29,1411.68,26.54,508.97,990.04,1966.63,263.61,6.24,3.48,28.77,77.22,117.94,1.2,0.48,15.85,6.11,2.36,172.06,269.53,-0.17,1311.53,145.81,8.51,31.29,719.33,67.81,40.91,948.97,4.32,0.57,0.19,337.99,6.7,7.29,7.13,85.04
Sate Taichan,611.06,1580.94,72.5,24.13,262.74,319.43,60.4,132.05,1411.88,26.03,507.48,990.43,1964.97,265.19,5.19,2.78,27.92,78.37,119.39,1.41,0.43,16.69,7.02,2.81,173.48,268.84,0.08,1312.45,145.28,9.6,31.91,719.0,68.55,39.24,947.72,2.96,0.48,1.64,338.25,6.87,8.28,6.4,86.82
Sate Taichan,611.17,1580.43,70.99,23.76,263.03,320.44,60.08,132.1,1411.47,25.55,508.62,989.33,1965.37,264.53,5.94,4.18,28.5,78.05,119.59,1.57,0.23,15.39,6.88,3.29,173.01,269.15,-0.24,1312.99,145.09,8.13,32.72,718.01,68.35,39.3,948.71,4.25,-0.38,1.95,337.56,7.54,6.8,7.52,86.81
Sate Taichan,611.09,1579.51,72.32,24.44,262.18,320.27,61.45,132.52,1411.35,26.13,508.05,990.02,1966.52,263.93,5.53,3.48,28.54,77.86,118.26,0.24,1.59,15.72,6.55,4.15,172.34,269.19,0.04,1312.22,146.87,8.47,31.76,719.09,67.58,40.57,947.09,3.58,-0.66,0.17,338.48,6.65,8.23,6.78,85.7
Sate Taichan,610.38,1579.3,72.29,23.39,262.22,320.66,60.5,132.17,1410.69,25.22,508.74,990.01,1966.49,264.57,5.46,2.74,28.1,77.36,117.68,0.73,1.19,16.39,6.41,2.48,173.31,268.05,0.6,1311.89,146.59,9.96,31.16,718.03,68.28,40.22,948.03,3.94,-0.89,0.07,337.89,6.33,8.51,7.23,85.98
Sate Taichan,609.47,1580.26,71.78,23.37,261.96,319.57,59.7,132.45,1410.05,25.7,507.12,990.03,1966.2,265.17,5.84,3.08,28.56,77.43,119.46,0.72,1.45,17.14,6.37,2.92,172.28,269.56,1.23,1311.94,145.82,8.91,32.54,719.72,67.17,40.89,948.86,3.35,0.17,0.52,338.75,6.98,8.48,7.38,86.7
Sate Taichan,611.23,1580.81,71.97,25.18,262.48,320.77,60.8,133.02,1410.8,25.02,507.53,990.09,1965.54,264.15,6.2,3.02,27.6,77.1,118.07,1.52,1.02,15.69,5.63,3.95,173.8,269.39,0.35,1311.88,146.59,9.36,32.33,718.78,67.36,40.56,948.26,3.47,0.4,1.44,337.77,6.03,7.3,7.0,85.3
Sate Taichan,610.15,1580.46,72.65,25.1,263.64,320.67,61.18,132.18,1411.26,26.3,507.85,990.05,1965.0,264.87,5.07,3.52,27.55,77.37,119.14,1.66,0.6,16.09,7.25,2.81,172.16,269.22,1.5,1313.09,146.9,8.23,31.48,718.76,68.9,40.07,948.42,4.45,-0.23,0.17,338.51,7.5,7.23,6.85,86.94
Sate Taichan,611.43,1579.23,70.82,23.62,262.66,319.05,61.16,132.29,1410.32,26.65,507.94,989.46,1964.81,263.77,5.19,3.75,28.03,77.97,118.28,0.92,1.52,16.43,7.02,3.67,173.52,268.69,-0.3,1312.1,145.46,9.91,32.31,718.68,67.78,39.01,948.2,3.15,0.45,1.71,338.7,7.58,8.31,6.89,86.26
Sate Taichan,610.5,1580.07,71.71,24.84,263.38,321.01,60.35,132.75,1410.03,26.03,507.68,990.59,1965.07,264.57,5.73,4.29,28.41,78.23,119.51,1.12,1.94,15.62,7.44,3.74,173.01,268.58,-0.17,1313.16,146.11,8.73,32.4,718.37,67.7,40.35,947.87,3.34,-0.05,1.91,338.55,6.96,7.08,7.66,85.28
Sate Taichan,610.86,1579.95,71.6,24.91,262.9,319.9,60.12,131.56,1410.83,26.56,507.33,990.05,1966.61,264.37,5.65,2.54,28.29,77.23,119.25,0.71,0.45,15.38,6.13,2.91,172.28,269.97,-0.3,1312.87,145.25,8.9,32.88,718.67,68.27,40.44,947.3,3.91,0.36,1.92,339.24,7.38,6.85,7.66,86.35
Sate Taichan,610.75,1580.44,70.72,23.83,262.98,320.31,59.73,132.62,1411.53,26.55,507.02,990.52,1965.47,263.51,6.03,3.95,28.59,78.67,118.86,0.06,1.01,17.15,6.86,3.0,172.99,269.52,0.07,1313.3,145.43,8.74,32.2,718.61,67.72,40.76,947.79,4.35,0.5,0.5,337.33,7.36,8.38,7.78,85.72
Sate Taichan,609.66,1580.88,71.41,23.79,261.93,319.45,60.35,131.2,1410.39,25.97,508.31,990.01,1964.97,264.04,4.48,3.6,27.53,78.78,117.82,-0.01,1.43,16.77,6.31,3.09,172.27,269.72,0.75,1311.77,145.49,8.34,32.37,719.81,67.16,39.32,948.43,2.79,-0.87,0.53,338.15,7.59,8.53,7.88,87.0
Sate Taichan,610.2,1580.55,71.95,24.17,263.52,320.52,61.68,131.33,1411.56,25.54,507.63,989.64,1964.95,264.99,4.8,2.7,27.29,77.83,117.6,1.11,1.78,16.65,6.05,3.19,173.7,268.5,0.66,1313.22,145.88,8.52,31.64,718.87,67.97,40.43,947.64,3.01,0.8,0.31,338.71,7.65,7.61,6.64,85.35
Sate Taichan,611.02,1580.36,70.94,24.93,263.2,319.64,59.9,133.02,1410.98,26.12,508.71,990.57,1965.86,265.06,5.52,3.61,28.88,77.49,118.2,1.61,0.91,15.64,6.31,3.43,173.77,268.32,0.57,1312.45,146.1,9.23,31.07,718.56,67.49,40.34,947.45,2.71,0.27,1.64,338.44,7.85,8.51,7.78,86.76
Sate Taichan,611.42,1579.62,71.68,23.66,262.25,320.16,61.12,131.29,1410.64,25.57,508.7,990.16,1966.49,263.58,6.28,4.27,27.52,77.62,118.63,1.45,0.82,15.31,6.45,3.12,172.79,268.38,1.34,1312.68,146.95,9.67,31.71,719.14,67.2,40.01,947.38,3.35,-0.35,0.57,337.42,7.85,7.21,7.6,85.6
Sate Taichan,611.09,1579.75,70.72,25.22,263.42,319.66,61.08,131.38,1411.64,26.12,508.37,989.45,1965.07,264.36,5.22,3.99,27.31,77.37,118.36,0.34,1.1,16.81,7.05,2.94,173.47,269.89,-0.28,1312.62,145.83,8.92,31.02,718.01,68.2,39.67,948.84,3.87,-0.73,0.83,338.7,7.25,7.4,6.82,86.48
Sate Taichan,611.21,1579.61,72.26,25.09,262.39,320.07,60.21,131.48,1411.44,26.59,508.5,990.95,1964.78,263.94,6.04,2.5,28.04,78.53,119.25,1.68,1.2,15.87,5.86,2.78,173.87,268.73,1.12,1311.73,146.07,9.56,32.41,718.95,68.8,39.18,947.39,4.62,-0.83,1.95,337.91,6.61,7.79,7.05,86.43
Sate Taichan,610.51,1579.52,72.26,24.15,262.51,320.65,59.88,132.64,1411.05,25.4,507.36,989.2,1964.74,264.83,6.12,3.5,28.14,77.82,117.92,0.73,0.96,15.61,6.36,2.73,172.52,269.85,0.84,1311.82,145.54,9.1,31.06,718.18,68.17,39.26,948.32,3.23,-0.19,1.3,338.63,7.31,7.0,6.78,86.3
Sate Taichan,610.07,1580.36,71.85,24.58,263.83,320.74,60.69,132.64,1411.07,25.45,507.31,989.34,1965.23,264.87,5.47,3.96,28.55,77.2,117.6,-0.17,0.25,16.9,5.62,2.84,172.0,269.14,-0.28,1312.04,145.91,9.91,32.47,719.2,67.76,40.74,949.0,3.25,0.46,0.07,339.15,6.62,8.57,6.4,85.16
Sate Taichan,610.76,1579.81,72.54,23.63,263.43,319.68,60.69,132.82,1410.95,25.81,508.97,990.37,1966.0,265.21,5.46,2.75,28.62,77.68,119.08,1.58,1.64,16.65,6.2,2.46,173.47,268.07,-0.37,1313.18,146.44,8.52,32.19,718.05,68.28,40.67,948.27,3.79,-0.79,0.32,337.66,6.57,8.09,7.43,86.75
Sate Taichan,611.21,1580.55,72.15,23.89,263.37,320.82,60.36,133.02,1410.75,25.31,507.91,990.26,1965.49,264.52,4.83,3.59,29.02,78.52,118.01,1.42,1.68,15.52,6.24,2.33,172.85,268.95,0.51,1313.3,145.73,9.2,32.56,718.78,67.48,39.76,947.74,3.02,-0.17,1.36,337.45,7.88,6.81,6.52,85.17
Sate Taichan,610.18,1579.73,72.22,24.43,262.79,320.43,60.91,132.77,1410.28,25.0,507.13,989.58,1965.63,263.9,5.5,4.1,28.48,76.84,117.65,0.18,0.28,17.05,6.99,2.73,173.18,269.46,0.75,1311.55,145.62,9.2,31.13,719.61,67.93,39.87,948.6,4.61,-0.83,1.77,337.36,7.22,7.79,6.39,86.18
Sate Taichan,609.74,1579.92,72.03,24.88,263.36,320.9,60.4,131.23,1410.42,25.43,508.59,990.43,1965.75,263.71,6.39,2.65,28.41,77.82,119.04,0.55,1.68,16.09,7.29,2.87,172.54,268.68,0.27,1312.38,145.04,9.48,32.38,719.39,67.96,40.75,948.12,3.35,-0.71,0.08,337.88,7.05,7.36,7.95,86.2
Sate Taichan,611.23,1580.73,71.12,23.4,263.62,320.68,60.64,131.09,1410.06,26.27,508.75,989.22,1965.33,263.57,5.95,3.42,28.42,77.95,119.26,0.61,1.86,16.0,7.43,2.94,172.02,268.52,1.4,1313.45,145.42,9.76,32.56,719.83,67.87,40.7,948.21,3.34,0.68,0.55,338.4,7.75,8.27,6.65,85.64
Sate Taichan,610.17,1579.57,71.94,24.64,263.14,320.69,60.13,132.73,1411.57,25.77,507.28,990.57,1964.74,265.04,6.18,3.66,28.72,76.86,118.41,0.32,1.74,17.2,6.17,4.13,172.93,269.15,-0.44,1313.07,146.75,8.56,32.23,719.33,67.29,39.31,947.17,3.28,0.13,1.48,337.87,7.87,6.7,7.13,86.17
Sate Taichan,611.02,1580.87,71.98,24.84,263.31,319.34,60.0,132.5,1411.54,25.97,508.49,989.98,1966.57,264.09,4.45,3.97,28.15,76.89,118.15,0.54,0.53,15.49,7.43,2.67,172.3,269.85,0.12,1312.17,145.0,9.84,32.84,719.44,67.14,39.46,948.9,3.98,0.59,1.54,338.9,7.38,7.88,6.87,86.33
Sate Taichan,610.69,1580.99,72.14,23.98,263.32,320.91,61.1,131.41,1411.65,26.7,508.01,989.34,1964.95,264.81,6.39,4.06,27.8,77.71,118.27,1.38,0.7,16.55,5.68,2.52,172.93,269.94,-0.41,1312.93,146.69,8.95,31.99,719.2,68.39,39.92,948.13,3.73,0.58,0.79,339.18,7.58,7.32,7.86,86.1
Sate Taichan,610.8,1579.67,71.41,23.67,263.55,320.48,61.66,132.39,1410.85,26.68,508.52,989.66,1964.99,263.57,5.03,2.64,27.03,78.18,117.76,0.33,0.31,16.33,7.45,4.11,172.51,269.18,1.2,1313.34,146.35,9.89,31.0,718.9,67.39,39.27,947.09,4.44,-0.35,1.07,339.13,6.6,7.54,6.84,85.35
Sate Taichan,611.05,1580.29,71.49,24.0,261.97,320.51,60.4,132.05,1410.76,24.88,507.39,990.26,1965.29,264.04,5.77,4.05,27.73,78.79,117.66,0.49,1.72,15.45,6.89,3.67,172.85,268.74,0.49,1312.57,146.14,8.64,32.52,719.69,67.68,40.58,947.61,4.53,-0.74,1.86,337.65,6.81,7.25,7.0,86.61
Sate Taichan,610.92,1580.79,71.03,25.05,262.32,320.68,61.02,131.11,1411.45,24.85,507.62,990.86,1965.49,265.07,6.14,2.4,28.19,78.73,119.1,0.05,0.74,16.78,5.7,3.54,173.41,268.19,1.28,1312.59,146.69,8.25,32.31,719.73,67.63,40.35,948.59,3.01,0.9,1.42,339.12,6.7,7.76,6.7,86.98
Sate Taichan,611.44,1580.34,71.53,25.21,262.02,320.18,60.46,132.15,1410.48,26.7,507.83,990.61,1966.31,263.56,4.86,4.06,27.76,78.42,118.4,0.74,0.93,16.05,7.29,3.91,172.46,269.37,-0.29,1312.38,145.27,8.58,32.66,719.18,68.57,40.23,947.48,2.81,0.89,0.24,338.93,7.77,7.8,6.88,86.61
Sate Taichan,609.99,1580.08,71.89,24.66,262.38,321.0,60.59,131.68,1411.59,25.87,508.26,989.41,1964.93,264.91,5.97,4.01,27.22,78.21,118.31,0.47,0.83,15.78,5.58,2.51,172.03,269.44,0.14,1312.52,145.27,8.56,31.24,719.35,67.29,39.25,947.82,2.82,-0.9,0.85,337.5,7.52,7.67,7.34,85.1
Sate Taichan,611.33,1580.56,71.69,24.2,262.14,320.1,61.3,132.11,1411.9,25.01,507.11,989.19,1965.08,265.08,6.05,2.52,27.76,78.63,118.47,-0.18,1.61,16.55,6.72,2.31,172.9,269.66,0.63,1311.67,145.71,9.32,32.61,719.95,68.69,39.57,947.61,3.75,-0.85,1.49,339.15,6.66,7.28,8.07,86.82
Sate Taichan,611.26,1579.44,70.82,24.96,263.33,319.95,60.82,132.15,1411.77,26.01,508.28,989.84,1965.92,264.53,6.27,3.67,27.6,76.94,118.68,-0.14,1.45,16.86,6.74,3.44,173.63,268.11,0.56,1311.66,145.8,9.36,31.89,718.91,67.44,39.37,947.85,2.94,0.14,0.9,338.44,7.92,8.45,7.65,85.55
Sate Taichan,610.96,1580.62,70.98,25.12,263.36,320.08,60.53,132.88,1410.99,26.06,507.1,990.59,1965.17,265.15,5.41,2.66,28.09,78.2,118.84,0.73,1.0,16.79,6.19,3.2,173.62,269.09,1.27,1312.53,146.77,8.33,32.09,718.85,67.34,39.7,947.46,3.49,0.35,0.27,338.87,7.46,6.63,6.77,85.18
Sate Taichan,610.23,1580.1,71.06,23.61,262.48,320.01,61.19,131.14,1411.01,26.23,508.46,989.34,1966.01,264.05,5.36,4.23,28.94,77.4,117.62,0.59,1.93,16.42,6.54,3.75,172.47,268.41,0.24,1313.28,146.63,9.04,32.75,718.32,68.96,41.0,947.31,4.02,-0.64,1.45,338.91,7.31,7.3,8.19,86.51
Sate Taichan,610.51,1579.35,71.16,23.72,262.84,320.55,61.09,131.61,1411.71,25.8,507.99,990.39,1964.84,264.77,4.98,2.52,27.05,78.61,118.62,-0.06,1.62,15.69,7.49,2.86,172.39,269.85,0.15,1311.67,145.96,8.58,31.93,718.31,67.31,39.07,947.44,3.39,0.93,0.18,337.94,6.5,7.11,7.78,86.66
Sate Taichan,610.08,1580.95,72.58,23.82,263.68,320.01,60.86,131.98,1410.71,25.54,508.69,989.19,1966.07,264.74,5.93,3.91,27.22,77.51,119.11,1.62,0.78,15.95,6.5,3.7,172.37,268.11,-0.11,1312.14,146.2,9.55,31.51,718.07,68.32,39.51,948.91,3.86,-0.72,1.92,339.16,6.56,7.0,8.13,85.44
Sate Taichan,611.07,1579.99,70.76,25.22,262.81,320.44,61.35,131.53,1411.15,26.58,507.35,989.07,1965.04,264.46,5.96,3.85,28.49,78.25,119.58,1.0,0.27,15.65,7.09,3.29,173.92,268.22,-0.2,1311.73,145.85,8.23,32.96,718.91,68.65,40.34,947.22,4.04,-0.07,0.58,337.46,7.68,7.01,7.08,86.62
Sate Taichan,610.3,1579.66,71.74,24.79,263.59,320.34,60.44,132.16,1411.43,25.51,508.13,990.26,1965.0,263.99,5.09,3.24,27.1,78.46,118.74,0.13,0.29,16.53,7.01,3.74,172.04,269.23,1.38,1313.34,145.77,9.26,32.8,719.25,68.58,40.04,948.52,3.8,0.84,1.29,338.64,6.42,7.17,7.79,86.94
Sate Taichan,609.96,1579.01,71.08,23.58,262.43,319.48,60.87,131.94,1411.53,26.24,508.7,989.86,1966.61,264.57,4.76,2.9,27.96,77.22,119.43,1.61,0.87,15.96,6.72,3.62,173.99,269.46,0.04,1311.97,146.64,8.27,31.1,718.05,67.06,39.49,947.82,4.57,0.43,0.69,338.4,7.83,8.37,6.84,85.92
Sate Taichan,610.06,1580.62,72.01,24.58,263.8,319.81,61.47,131.26,1410.64,25.45,508.43,990.26,1966.16,264.91,5.92,4.26,28.48,78.3,118.95,1.06,1.34,16.6,6.39,4.1,173.29,268.66,1.34,1313.07,146.83,9.74,31.4,719.71,68.22,39.41,947.09,3.13,-0.36,0.73,337.91,6.79,6.93,8.19,85.33
Sate Taichan,609.47,1579.95,72.15,23.65,262.29,319.28,59.95,131.72,1410.3,25.35,507.78,989.22,1965.15,264.42,6.13,3.24,27.65,78.76,117.69,0.01,0.52,15.91,6.99,4.2,172.97,269.01,-0.07,1312.21,146.19,8.2,32.62,719.25,67.73,39.18,947.45,4.42,0.56,1.19,338.25,6.19,8.37,7.56,86.52
Sate Taichan,609.54,1579.54,70.93,24.72,262.61,320.28,60.92,132.25,1411.76,25.09,507.64,989.7,1965.61,263.91,4.67,4.13,27.46,77.97,118.51,0.73,1.02,15.87,7.18,2.57,172.57,268.36,-0.44,1312.08,145.47,8.35,31.51,719.4,68.19,39.11,948.41,4.42,0.91,1.74,338.39,7.77,7.83,7.62,85.49
Sate Taichan,611.14,1580.22,71.77,23.76,262.29,319.06,60.78,132.21,1411.83,25.78,507.93,990.79,1964.84,264.6,5.97,2.98,28.78,77.32,118.54,0.84,1.32,15.95,7.11,3.49,172.11,269.83,0.23,1313.35,146.28,9.14,32.91,718.12,68.99,39.55,947.77,3.4,-0.65,1.7,338.0,7.42,7.77,7.15,86.0
Sate Taichan,610.34,1580.06,71.43,24.12,262.62,320.59,61.14,131.73,1411.98,26.41,508.05,990.5,1964.86,264.52,4.87,2.82,27.63,76.94,118.51,1.3,0.46,16.22,5.94,3.47,172.29,269.57,-0.49,1312.43,146.81,9.39,31.85,718.21,67.91,39.74,948.29,3.37,0.52,1.97,338.76,6.8,6.85,7.35,85.22
Sate Taichan,610.28,1579.3,71.62,23.76,263.83,319.49,60.74,131.6,1410.75,25.69,508.64,990.59,1965.23,264.97,4.61,2.41,28.1,77.18,118.59,0.32,0.87,15.34,6.49,4.1,172.77,269.54,0.57,1312.47,146.23,8.44,32.13,718.22,67.43,40.3,947.23,4.65,-0.52,0.47,337.47,7.77,7.96,7.18,85.01
Sate Taichan,610.15,1579.26,71.87,24.91,263.13,320.62,60.11,133.04,1411.48,25.62,508.57,989.07,1965.37,264.05,5.63,2.97,28.21,78.32,118.5,0.26,1.39,15.29,7.34,3.05,172.41,268.52,-0.34,1312.27,145.08,8.95,31.27,718.93,67.65,39.11,948.34,4.28,0.52,1.71,337.94,7.14,8.44,7.53,86.27
Sate Taichan,611.08,1579.09,71.88,25.23,263.44,320.32,60.66,132.79,1411.83,24.98,507.08,990.92,1966.64,265.36,5.99,2.77,28.11,77.67,118.23,0.97,1.4,16.02,7.41,3.52,172.77,269.35,0.47,1311.61,145.1,8.58,31.3,719.64,68.28,40.79,948.01,3.48,0.57,1.17,338.22,6.58,6.83,7.99,85.24
Sate Taichan,609.79,1580.92,72.34,24.47,262.2,320.87,60.47,132.83,1411.98,26.38,508.33,989.84,1966.01,264.72,4.79,3.61,28.67,78.63,118.0,0.98,1.98,17.22,7.24,3.47,172.19,268.46,1.08,1313.27,146.42,9.05,32.06,718.36,68.97,39.07,948.36,4.63,0.47,0.19,338.91,7.67,8.3,6.35,86.06
Sate Taichan,610.79,1580.23,70.87,24.62,262.14,320.68,60.58,131.5,1410.01,26.6,507.66,990.69,1964.67,264.97,5.55,3.58,27.79,78.75,118.43,0.97,1.43,16.19,6.2,3.1,173.11,269.59,-0.37,1311.79,145.32,9.83,31.91,718.57,68.44,39.35,948.68,3.38,0.89,1.04,337.58,7.12,7.86,7.53,86.52
Sate Taichan,610.12,1580.7,72.29,23.89,263.59,319.7,60.4,131.91,1411.48,25.85,508.83,990.82,1965.83,264.31,5.21,3.32,28.39,76.83,119.44,0.23,2.13,15.45,6.78,2.27,172.92,269.95,-0.15,1311.73,146.76,9.12,31.19,718.53,68.74,39.11,948.91,3.21,0.06,1.04,337.75,7.04,7.28,7.93,86.19
Sate Taichan,610.67,1579.96,71.62,24.39,261.99,319.93,60.07,132.16,1410.68,26.31,508.98,990.84,1965.73,264.68,4.91,4.17,27.86,78.21,118.43,1.21,0.69,16.82,5.68,2.53,173.94,269.46,-0.34,1311.88,145.19,8.43,32.35,718.73,67.67,40.03,947.07,4.07,0.86,0.14,338.11,6.19,8.2,7.51,85.64
Sate Taichan,609.7,1580.02,72.09,23.53,263.34,320.63,61.09,131.65,1411.82,26.02,508.95,990.76,1966.43,264.72,6.29,2.83,27.35,78.36,118.38,0.12,1.4,15.43,7.24,2.65,173.96,269.1,0.31,1312.76,145.38,9.36,31.62,718.44,68.55,39.79,947.59,3.81,-0.79,1.73,339.06,6.99,8.04,7.17,85.03
Sate Taichan,610.08,1580.89,71.92,24.23,261.92,320.53,61.67,131.34,1410.04,24.87,508.45,989.22,1965.25,264.68,4.46,4.04,27.77,78.04,117.92,0.39,0.75,17.08,6.58,2.35,172.3,268.94,-0.28,1312.21,145.82,9.54,31.96,718.42,67.37,40.73,947.12,3.73,-0.48,1.45,337.4,7.13,7.18,7.44,86.84
Sate Taichan,610.22,1579.52,72.24,25.04,263.62,320.96,59.76,132.75,1410.82,26.29,507.74,989.92,1966.25,263.52,4.49,2.91,28.15,77.94,118.38,0.57,1.36,16.05,7.46,2.54,173.93,268.7,-0.43,1313.47,145.12,9.79,31.33,719.45,68.53,40.91,947.6,4.51,0.04,1.55,337.93,6.57,7.41,7.34,85.27
Sate Taichan,609.64,1580.45,72.28,24.73,263.36,320.56,61.48,132.85,1411.26,25.57,508.81,990.06,1965.75,265.06,5.94,2.76,28.08,78.54,118.49,1.17,0.75,16.7,5.85,2.95,173.16,269.44,0.37,1312.53,145.89,8.94,32.53,718.42,67.77,40.48,948.18,3.5,-0.43,0.43,337.59,6.33,8.27,7.06,85.74
Sate Taichan,610.64,1580.11,72.6,24.52,263.43,319.44,60.25,131.72,1410.02,25.96,508.34,989.84,1966.17,265.12,4.72,2.95,27.51,78.63,118.14,0.28,1.91,15.64,5.88,3.09,173.66,268.87,1.46,1312.71,146.36,8.07,32.04,718.0,68.36,39.04,948.64,2.96,0.11,0.55,337.83,6.54,6.63,7.02,85.68
Sate Taichan,610.01,1579.07,71.6,23.49,263.07,320.14,61.58,132.79,1410.16,26.5,507.35,990.97,1965.8,264.02,5.49,3.4,28.38,78.02,118.74,1.49,0.33,17.07,6.42,2.59,173.55,268.39,-0.47,1311.82,145.89,9.36,32.26,718.39,68.57,39.83,947.39,3.8,-0.62,1.18,338.32,6.67,8.42,8.02,85.43
Sate Taichan,610.85,1580.23,72.0,23.84,263.56,320.6,60.15,132.61,1410.66,26.54,507.05,989.19,1964.67,265.04,5.9,3.24,27.99,76.96,118.79,0.9,1.7,15.34,7.25,3.23,172.58,269.65,-0.26,1313.35,146.12,8.33,31.3,718.09,67.55,39.66,948.0,2.7,-0.67,0.72,339.25,7.42,7.9,7.87,86.75
Sate Taichan,609.84,1580.41,72.09,25.11,263.47,320.3,61.44,131.35,1410.4,25.15,507.56,990.14,1965.79,263.7,5.54,3.79,27.88,78.01,119.41,1.29,1.61,15.48,6.92,3.83,173.57,269.85,0.11,1311.72,146.25,9.21,32.2,719.95,68.66,39.36,948.42,3.72,-0.33,1.49,338.7,6.58,7.77,7.44,85.73
