name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Nagasari,78.7,1752.2,6.83,102.54,101.52,211.43,5.61,113.05,37.16,1.32,67.7,126.8,550.01,44.98,0.82,0.67,2.07,17.94,9.94,1.02,0.55,2.8,1.78,1.21,30.07,19.89,-0.01,908.71,45.19,0.9,353.28,369.82,0.17,-0.79,27.86,15.23,0.82,-0.48,9.35,50.39,37.98,8.84,-0.24
Nagasari,78.89,1753.53,6.97,101.07,100.39,211.34,4.0,113.78,36.76,1.41,67.15,126.54,551.59,43.92,0.47,1.15,0.97,16.29,11.33,0.6,0.06,2.91,1.79,0.23,30.4,18.44,-0.68,908.33,44.7,0.42,352.37,369.38,0.25,-0.85,27.68,15.88,-0.75,0.79,8.16,50.43,36.51,9.95,0.05
Nagasari,78.84,1752.23,7.67,101.8,100.34,211.72,5.16,114.27,37.23,0.79,67.73,126.51,550.56,43.76,0.35,0.22,1.12,17.74,10.3,-0.28,0.26,2.57,0.35,0.84,29.46,18.94,-0.46,909.5,45.25,0.66,353.45,369.29,-0.74,-0.38,28.57,16.02,0.8,0.9,7.85,49.56,38.08,8.78,0.75
Nagasari,80.07,1752.14,6.91,102.14,100.94,211.43,5.38,113.98,37.85,1.63,67.97,126.61,551.56,45.1,1.15,0.53,2.05,17.21,9.94,-0.72,-0.18,2.88,0.48,-0.3,29.23,20.17,0.89,908.33,44.5,-0.81,353.71,368.0,0.74,-0.07,27.17,15.23,-0.23,-0.57,9.4,50.04,37.18,10.39,0.76
Nagasari,79.43,1752.45,7.38,102.04,100.82,211.5,5.54,113.26,36.9,1.56,68.54,125.35,551.64,44.03,0.16,-0.18,1.75,17.88,11.85,-0.51,-0.29,3.87,0.12,0.43,30.29,19.72,0.7,909.67,44.64,0.25,353.97,369.2,0.77,-0.41,27.9,16.43,-0.37,0.61,8.13,50.03,36.57,9.27,0.33
Nagasari,80.36,1752.59,6.11,102.18,101.84,210.46,5.03,112.93,36.39,1.65,68.55,125.97,551.3,45.65,0.64,0.71,1.58,17.38,10.09,0.9,-0.38,3.7,1.22,1.37,30.01,19.17,0.54,909.48,45.83,0.83,352.46,368.18,0.59,-0.09,27.98,16.29,-0.8,-0.89,8.52,49.98,37.99,9.89,0.92
Nagasari,79.48,1752.78,7.47,101.23,100.26,211.07,4.09,114.42,36.57,2.07,68.9,126.88,551.7,44.8,0.76,0.18,1.99,16.2,9.96,-0.03,0.07,2.84,1.11,1.21,30.41,19.06,0.47,908.21,45.0,0.37,352.97,369.63,-0.64,0.46,27.46,16.22,-0.28,0.59,7.87,50.47,37.65,8.89,0.69
Nagasari,79.42,1752.79,7.26,100.65,100.12,210.52,3.96,114.81,36.41,1.93,68.69,126.61,551.26,45.13,0.79,0.47,1.28,18.02,11.44,0.35,0.16,2.93,0.62,0.94,29.76,18.36,-0.61,909.99,45.88,0.5,352.33,368.03,0.31,0.96,27.87,15.25,-0.15,-0.74,8.67,49.56,37.22,9.67,0.31
Nagasari,79.06,1752.85,7.68,101.35,100.25,211.81,5.44,112.98,37.9,0.6,68.57,125.56,551.68,44.62,0.81,-0.44,1.28,17.19,10.55,0.86,0.94,4.2,1.34,0.41,29.1,18.87,-0.29,908.41,44.34,0.27,352.3,368.88,-0.73,0.98,27.11,16.35,-0.25,-0.79,9.37,50.38,36.73,8.85,0.89
Nagasari,80.26,1752.38,6.5,101.26,100.79,210.83,4.04,114.74,36.31,2.04,67.1,125.55,551.46,45.26,0.32,0.41,0.31,17.28,11.09,-0.77,-0.39,2.92,1.65,-0.02,29.72,19.75,-0.27,909.59,44.53,0.9,352.63,368.89,-0.64,0.93,28.8,15.76,-0.14,-0.42,9.19,49.14,36.49,10.61,0.78
Nagasari,79.69,1752.77,7.14,100.95,101.12,210.64,4.48,114.36,37.37,0.73,68.58,126.75,550.23,44.27,0.42,0.31,1.24,17.84,11.89,-0.74,0.81,3.05,0.87,0.79,29.64,19.53,-0.77,908.79,44.92,-0.67,353.75,369.33,0.39,-0.57,27.11,16.71,-0.2,-0.71,9.43,49.49,38.28,9.14,0.68
Nagasari,80.22,1753.04,5.82,100.79,101.77,212.18,4.97,113.92,36.33,1.01,68.59,126.54,551.55,44.52,0.61,0.72,2.26,16.33,11.51,-0.65,0.11,3.96,1.87,1.17,30.04,20.21,0.01,909.32,45.45,-0.66,353.16,369.31,0.38,0.75,27.02,15.87,0.48,-0.66,9.2,49.09,37.77,10.07,0.33
Nagasari,80.07,1753.11,7.55,101.52,101.04,211.52,5.07,114.33,37.45,1.81,68.64,125.78,551.2,44.69,0.35,0.58,1.88,16.73,9.97,-0.23,0.19,2.57,1.52,0.97,30.79,18.82,0.0,908.21,45.91,0.84,352.32,369.91,0.2,0.09,28.21,17.02,-0.43,0.88,8.54,50.41,38.3,9.76,0.34
Nagasari,79.41,1753.63,6.22,100.78,100.34,210.46,5.29,113.85,37.4,1.11,67.92,126.28,550.28,44.92,0.31,1.1,0.72,17.56,10.8,0.99,-0.52,2.56,1.78,0.23,29.94,18.9,-0.55,908.12,44.9,0.17,352.34,368.46,0.13,0.2,28.83,16.65,0.8,0.31,9.6,49.17,38.33,9.34,0.79
Nagasari,78.63,1752.69,7.41,101.86,101.31,210.29,5.31,112.97,37.75,0.93,68.36,125.76,550.97,44.95,1.09,-0.0,2.21,17.35,11.15,1.09,-0.88,3.86,1.32,0.95,29.17,20.25,-0.59,909.5,45.97,-0.35,352.74,368.95,-0.53,-0.46,27.25,16.91,0.07,-0.39,9.2,48.88,37.99,10.14,-0.63
Nagasari,80.06,1752.8,7.34,100.68,101.3,212.08,4.15,113.13,37.49,0.39,67.17,125.96,551.55,44.43,1.74,0.39,1.49,16.85,10.54,0.99,-0.62,3.13,1.61,0.02,30.19,20.07,-0.7,909.96,44.03,-0.19,352.64,369.34,-0.39,0.44,28.12,15.84,-0.88,1.0,9.25,49.49,37.7,10.4,-0.99
Nagasari,80.11,1753.34,6.1,101.9,101.47,211.93,4.62,113.51,37.21,0.67,68.24,126.23,550.54,44.47,0.17,-0.44,2.26,16.83,10.6,1.02,-0.14,3.23,1.3,0.74,29.53,18.37,-0.07,909.05,45.28,-0.34,352.09,369.12,-0.64,-0.08,28.81,15.19,0.94,-0.1,8.08,50.24,36.83,10.33,0.13
Nagasari,78.65,1752.72,6.43,101.29,100.29,211.72,3.86,114.1,37.46,1.72,67.94,125.01,550.46,44.88,1.67,-0.44,0.76,17.75,11.83,-0.76,0.44,2.62,1.09,0.55,30.13,19.72,-0.62,908.13,45.98,-0.75,352.55,368.45,-0.64,-0.42,28.61,16.76,-0.72,0.22,8.83,49.45,37.14,8.94,-0.14
Nagasari,79.36,1752.36,6.67,101.9,100.87,211.84,3.9,113.78,37.84,1.11,68.41,126.73,550.25,44.27,0.43,0.17,0.57,16.63,11.04,0.84,-0.22,3.79,1.03,0.47,30.79,20.21,-0.7,908.37,44.97,-0.16,353.84,368.02,0.14,-0.27,27.69,16.84,0.86,-0.8,9.58,49.4,38.01,10.08,0.87
Nagasari,79.92,1752.72,7.16,101.79,101.55,210.29,3.84,114.23,36.84,1.09,68.69,126.48,550.51,45.56,0.16,-0.51,1.75,16.7,11.8,0.65,0.6,3.04,2.02,1.04,30.2,18.79,-0.46,908.51,44.78,-0.08,353.97,368.45,-0.09,0.94,27.66,15.52,0.7,-0.38,8.6,50.54,38.37,9.04,0.74
Nagasari,80.13,1753.67,7.56,102.46,100.92,211.78,5.34,113.1,37.65,2.26,67.53,126.4,550.74,45.35,0.21,0.98,1.47,17.52,11.36,0.41,-0.23,3.35,0.74,0.38,29.91,18.47,0.84,908.47,45.47,-0.75,353.88,369.63,-0.1,0.53,27.31,16.0,0.5,-0.64,9.22,49.76,36.72,9.57,-0.63
Nagasari,78.48,1752.97,7.64,101.08,100.1,211.14,3.84,113.96,37.34,0.43,67.24,126.91,551.59,45.25,1.98,-0.46,0.75,16.58,11.28,0.04,-0.47,3.95,0.42,1.5,29.18,20.13,0.51,909.23,45.69,-0.42,353.6,369.31,0.01,0.61,28.15,16.26,0.02,0.87,8.47,48.8,36.54,9.65,0.93
Nagasari,79.24,1753.84,6.95,102.24,101.78,211.81,5.33,112.92,36.59,1.14,68.06,126.18,550.88,45.17,1.49,-0.67,0.49,17.41,10.28,-0.03,0.84,4.19,0.57,1.0,29.94,19.19,-0.79,909.57,45.34,-0.63,353.18,369.2,-0.89,-0.55,27.3,16.28,0.34,-0.9,8.36,50.6,37.39,10.2,-0.1
Nagasari,79.99,1753.41,7.47,102.11,100.87,211.12,4.29,114.49,36.74,1.97,68.29,126.31,550.51,43.92,0.72,-0.61,0.78,18.16,10.56,0.5,-0.9,3.12,0.58,1.19,29.8,20.3,-0.46,909.66,45.31,-0.78,352.3,369.2,0.15,-0.83,28.13,15.22,-0.66,0.83,8.03,50.22,38.11,9.38,-0.3
Nagasari,80.18,1753.91,6.02,102.16,101.72,210.59,5.25,113.55,37.9,1.17,67.1,126.64,551.02,45.24,0.68,-0.19,1.49,18.01,11.73,0.73,0.14,2.88,1.69,1.49,29.89,19.69,-0.7,908.63,45.78,0.09,352.88,368.58,0.77,-0.04,28.34,17.03,0.8,0.15,9.33,49.83,38.18,10.54,0.42
Nagasari,79.51,1753.29,6.27,101.87,101.64,211.94,5.4,113.62,37.42,0.58,67.27,125.29,550.27,43.95,0.61,-0.35,1.54,17.56,11.21,-0.63,-0.21,3.99,0.09,1.58,29.97,19.4,-0.25,909.69,45.45,0.75,353.34,369.76,-0.4,0.63,28.14,15.98,-0.19,-0.19,7.84,50.26,37.17,9.45,-0.04
Nagasari,80.34,1752.24,5.84,101.49,101.23,210.82,4.22,113.87,37.53,0.69,67.9,125.42,551.35,44.19,1.49,-0.56,0.77,17.55,11.73,0.9,0.5,3.37,1.18,1.23,30.97,19.86,0.48,909.53,44.89,0.22,352.24,368.33,-0.37,0.56,27.91,17.02,0.48,0.43,8.36,50.72,38.38,10.26,0.38
Nagasari,79.79,1753.44,7.61,101.88,101.76,211.57,5.58,114.41,36.16,0.54,68.14,126.74,550.36,44.42,1.45,-0.26,1.49,17.98,11.08,0.24,-0.48,3.65,0.78,1.53,30.77,19.4,-0.31,908.96,45.31,-0.54,352.24,369.57,0.38,0.81,28.13,16.11,-0.01,-0.21,8.9,50.23,38.29,10.48,-0.61
Nagasari,78.66,1753.93,6.93,100.99,101.39,210.47,5.39,113.26,36.03,1.92,68.47,126.75,551.74,45.21,1.62,1.03,0.62,16.85,10.8,-0.73,-0.37,3.24,0.6,1.48,30.42,18.57,-0.39,909.49,45.18,-0.55,353.17,369.8,0.22,-0.74,28.38,15.77,0.98,0.12,9.01,50.71,37.25,9.64,0.72
Nagasari,78.96,1752.07,6.6,101.82,100.01,211.72,3.75,114.54,36.48,0.93,67.71,125.55,551.83,45.67,0.54,-0.19,0.72,17.96,10.03,0.26,0.92,3.39,0.17,1.19,30.32,19.72,0.21,908.88,45.94,0.94,353.26,368.14,0.75,0.46,28.72,15.69,-0.66,0.09,8.2,50.64,37.94,9.85,0.17
Nagasari,79.94,1753.72,7.32,100.97,101.13,210.7,4.96,113.57,37.84,1.57,68.85,126.92,550.39,43.9,1.46,0.52,1.98,17.73,11.44,0.09,0.38,2.91,1.64,-0.01,29.04,20.24,0.81,909.88,45.04,0.2,352.08,368.4,-0.78,0.01,27.54,17.01,-0.71,-0.86,9.33,50.66,37.78,10.16,-0.15
Nagasari,78.56,1753.46,6.59,100.94,101.03,211.4,4.48,113.73,37.07,2.03,68.48,125.98,550.95,44.67,0.41,-0.4,1.07,18.04,11.53,1.03,0.14,2.58,1.54,0.89,29.12,19.12,-0.21,908.59,45.56,0.35,352.62,368.07,0.22,0.16,28.96,15.62,0.53,0.32,8.45,49.98,37.85,9.37,-0.93
Nagasari,79.92,1753.17,6.99,102.56,101.83,212.25,4.18,113.65,36.57,0.69,67.04,126.65,550.35,44.3,2.01,0.93,0.89,17.17,10.38,1.0,-0.61,4.13,0.56,1.12,30.96,18.47,0.57,908.81,44.18,0.22,353.0,368.18,-0.06,0.09,28.55,16.21,0.29,-0.46,8.25,50.0,37.45,8.72,0.42
Nagasari,79.65,1753.91,6.7,102.33,101.43,211.74,4.73,113.72,37.25,1.53,67.46,126.18,550.88,45.19,0.21,-0.63,1.27,16.92,11.13,-0.07,-0.36,3.98,1.47,1.44,29.66,18.55,0.37,908.08,45.67,0.26,352.66,368.18,0.73,0.47,28.26,16.02,-0.67,0.49,9.56,50.49,38.4,9.03,0.55
Nagasari,79.73,1753.29,6.28,101.67,102.0,211.18,5.57,114.57,36.62,1.88,67.14,126.94,550.02,45.22,1.32,-0.62,1.28,16.89,11.28,-0.36,-0.91,2.89,1.34,0.96,30.94,19.27,-0.86,908.78,45.37,-0.66,353.15,368.29,-0.94,0.85,27.06,15.38,0.26,-0.49,7.87,49.42,37.03,8.88,0.58
Nagasari,78.63,1752.74,6.51,102.5,100.68,210.41,3.85,113.55,37.22,0.65,68.41,126.04,550.66,44.62,1.65,1.15,1.14,16.62,11.8,-0.63,0.45,2.84,1.86,0.45,30.34,19.12,-0.25,908.88,45.31,0.43,353.03,368.09,-0.8,0.78,28.87,15.2,0.05,0.24,8.51,48.8,38.42,9.04,-0.33
Nagasari,78.53,1753.1,6.57,102.26,100.61,212.21,3.92,114.62,36.44,2.08,68.87,125.16,550.36,43.91,1.75,1.1,2.05,16.62,11.43,0.92,0.56,4.03,1.83,1.26,29.5,20.02,-0.59,909.94,45.41,0.7,353.88,368.86,-0.44,-0.26,28.71,15.24,-0.59,-0.46,8.2,48.79,36.9,10.66,-0.16
Nagasari,79.26,1753.17,5.96,101.71,101.53,210.31,4.37,114.53,36.13,0.4,67.35,126.26,551.01,44.41,0.24,1.13,1.27,17.68,10.07,1.09,0.96,4.3,1.83,0.63,29.41,20.03,0.17,909.46,44.54,0.26,352.62,369.15,-0.64,-0.83,27.96,16.26,0.5,-0.38,8.52,50.02,38.46,9.93,0.08
Nagasari,79.77,1752.5,6.26,102.38,100.59,211.49,4.94,113.04,37.34,2.25,67.56,125.37,551.26,45.39,0.05,-0.11,1.64,17.03,11.64,0.26,0.17,4.1,1.51,1.19,30.11,19.31,0.25,909.61,45.37,0.37,352.08,368.03,-0.78,-0.3,27.66,15.82,-0.92,-0.19,9.24,50.65,36.47,8.89,0.21
Nagasari,78.52,1753.12,6.31,101.19,101.25,211.96,4.81,114.22,37.07,0.35,67.87,126.02,551.14,45.3,1.46,0.79,1.34,17.93,10.72,-0.38,-0.58,3.55,0.68,0.54,30.61,19.93,-0.47,909.72,45.65,0.93,352.2,368.48,-0.44,0.97,27.5,15.23,-0.32,-0.87,9.2,48.89,37.57,10.66,-0.01
Nagasari,79.54,1753.53,7.33,102.52,101.03,212.0,5.05,113.59,37.93,1.4,68.2,125.18,550.34,43.92,1.31,0.35,2.22,16.54,10.55,0.73,-0.1,3.33,0.17,1.13,30.22,18.86,0.14,909.56,44.21,-0.34,352.24,368.13,-0.43,-0.73,28.95,15.93,0.06,-0.45,9.32,50.45,36.95,10.47,0.39
Nagasari,79.26,1753.98,7.55,101.72,100.64,211.04,3.73,113.34,37.71,1.56,68.24,126.02,551.13,45.26,0.23,-0.44,1.39,16.85,11.3,0.51,0.11,3.69,1.56,0.34,29.5,18.52,0.04,908.32,45.35,0.43,352.74,368.82,0.43,-0.51,27.16,16.86,-0.16,0.69,8.2,50.52,38.13,9.96,-0.74
Nagasari,79.03,1752.61,7.59,100.85,101.21,211.27,5.64,114.43,37.96,0.98,68.02,126.01,550.14,43.92,0.75,-0.72,1.93,18.1,10.85,0.82,-0.72,2.43,0.61,1.18,30.51,18.62,0.08,909.11,44.48,0.25,352.73,368.24,-0.91,0.76,27.69,15.94,-0.9,-0.31,7.7,50.07,36.51,8.86,0.45
Nagasari,79.68,1753.54,6.18,100.74,101.77,210.59,5.63,113.48,37.56,1.48,68.44,126.21,551.04,45.54,0.52,-0.4,1.92,17.06,11.71,0.33,0.19,3.24,1.61,0.63,29.77,19.15,0.18,908.24,44.52,-0.63,353.04,369.41,0.08,0.86,27.44,15.5,0.54,0.44,9.32,49.73,37.15,9.24,-0.02
Nagasari,80.38,1753.24,5.89,100.74,100.73,211.06,3.82,114.0,36.73,0.93,67.86,126.68,551.2,45.2,0.24,0.21,1.38,16.97,11.23,0.42,-0.05,4.02,0.17,0.91,29.92,18.38,-0.42,909.75,45.68,-0.4,353.46,368.61,-0.91,0.59,28.43,16.3,0.91,-0.99,9.65,48.97,38.31,9.58,-0.92
Nagasari,79.46,1753.05,5.79,102.43,100.85,211.31,4.65,113.2,36.02,0.97,68.01,126.24,551.9,45.51,0.95,0.85,0.91,16.98,10.18,0.85,-0.54,3.62,0.14,0.27,29.87,19.98,0.63,909.07,44.13,0.95,352.04,369.17,-0.73,0.7,28.17,15.83,-0.96,-0.89,9.35,50.73,36.97,10.36,0.57
Nagasari,79.88,1753.33,7.4,102.32,101.28,211.56,5.33,113.79,37.57,1.69,68.75,126.15,550.72,44.78,1.6,0.29,2.07,17.32,9.98,-0.38,-0.12,3.9,1.42,0.03,29.65,19.26,0.68,908.93,45.71,-0.34,353.74,369.21,0.06,-0.11,28.22,17.03,-0.42,-0.12,9.66,50.27,36.84,10.05,-0.55
Nagasari,79.73,1753.81,7.21,100.67,101.6,211.75,5.38,114.75,37.83,1.93,67.88,126.34,550.51,44.56,0.99,0.45,1.79,18.19,11.31,0.26,0.66,3.79,0.05,-0.05,29.72,19.66,-0.84,909.97,45.34,0.07,353.52,369.93,-0.28,0.11,27.94,16.75,-0.39,0.76,7.84,50.52,36.52,9.48,0.67
Nagasari,80.22,1752.58,5.78,101.01,100.71,211.52,5.58,113.75,36.22,1.01,67.3,125.0,550.24,44.51,1.21,0.66,2.22,16.39,10.45,0.06,0.66,2.72,1.34,1.13,29.1,20.09,-0.8,909.97,44.18,0.36,353.65,368.02,0.29,-0.79,28.07,16.46,-0.97,0.37,8.0,50.23,38.2,10.33,-0.72
Nagasari,79.52,1753.46,7.69,101.0,101.48,212.18,4.53,114.78,37.24,0.75,68.51,125.69,551.66,44.39,0.15,0.59,1.57,16.99,10.82,0.6,-0.33,3.68,0.92,0.53,30.81,20.22,0.34,908.36,44.99,0.61,352.39,368.74,-0.6,0.83,28.5,16.95,-0.59,-0.93,9.49,49.75,36.77,9.74,-0.71
Nagasari,79.93,1753.38,6.81,102.25,101.4,212.0,5.49,114.39,37.77,1.35,68.28,125.75,551.88,44.42,1.96,-0.42,2.2,17.75,10.45,0.86,0.57,2.51,0.16,0.35,29.2,19.92,0.81,908.1,45.51,-0.79,353.23,368.34,0.78,-0.28,27.69,15.94,-0.92,-0.14,7.99,50.63,36.94,9.64,0.62
Nagasari,80.03,1753.7,6.75,101.77,100.85,211.95,4.63,113.82,37.44,1.65,67.35,125.44,551.79,44.18,0.82,0.71,0.88,17.62,10.15,-0.12,0.35,3.46,1.93,1.46,29.33,19.29,0.67,909.99,44.91,0.56,352.09,368.03,0.0,-0.59,27.61,15.98,0.62,-0.36,9.23,50.6,37.87,10.57,-0.42
Nagasari,79.09,1754.0,7.12,100.62,101.08,210.91,5.39,113.73,37.73,0.86,67.74,125.24,551.91,43.86,0.57,0.72,0.63,17.48,10.93,-0.44,0.39,2.77,0.8,1.46,30.59,18.41,0.63,908.5,44.87,-0.39,352.97,369.13,-0.52,0.73,28.1,15.54,-0.0,-0.5,8.61,49.92,37.13,9.09,-0.6
Nagasari,78.59,1753.35,7.61,100.98,101.5,211.63,4.35,113.2,36.46,2.08,68.27,125.83,550.74,45.74,1.41,-0.03,0.37,17.94,10.2,1.14,0.43,4.17,1.74,0.29,29.22,20.03,0.89,908.54,44.34,-0.32,352.83,369.85,-0.89,0.52,28.07,16.66,0.72,-0.2,9.54,50.72,37.36,10.46,-0.6
Nagasari,79.62,1753.23,6.38,102.56,101.51,211.27,3.79,114.5,37.89,2.14,67.4,125.88,550.96,44.89,1.76,0.96,1.53,16.91,10.98,0.12,-0.32,3.8,1.39,1.6,30.36,19.24,-0.98,908.8,44.59,-0.84,352.71,368.36,0.96,-0.29,28.18,16.02,0.59,0.4,7.77,49.96,36.49,9.69,-0.72
Nagasari,79.78,1753.21,7.56,100.83,101.06,210.89,3.78,114.07,37.31,1.92,67.82,125.12,550.22,45.72,1.6,-0.15,1.88,18.06,9.97,0.67,0.52,3.51,0.23,0.74,29.97,19.09,-0.67,909.99,45.37,-0.91,352.22,369.08,-0.46,0.66,28.73,15.62,-0.8,-0.13,7.99,49.59,36.48,9.01,-0.77
Nagasari,79.76,1753.27,6.26,101.82,100.28,210.82,4.37,114.44,36.62,1.22,67.75,126.38,550.47,44.78,0.97,-0.71,1.11,17.86,10.83,0.95,-0.44,4.2,0.26,0.39,30.72,18.82,-0.5,909.72,44.09,0.45,352.03,368.26,-0.49,-0.55,27.15,15.39,-0.14,-0.47,8.41,48.96,36.79,9.87,-0.17
Nagasari,79.13,1753.48,6.8,101.9,100.57,210.94,5.45,114.59,36.36,1.35,68.13,126.71,550.12,45.72,1.37,0.69,2.05,17.09,11.28,-0.51,0.82,3.51,0.26,0.54,29.33,19.86,-0.4,908.69,45.76,-0.54,353.09,368.93,0.66,0.71,28.69,15.31,-0.24,-0.14,8.69,49.98,36.77,9.93,0.22
Nagasari,80.38,1753.69,6.64,100.68,100.66,211.72,5.6,113.92,37.59,0.77,68.27,126.5,550.61,45.13,1.49,0.35,1.48,16.89,11.51,-0.79,-0.02,3.77,0.29,0.82,30.59,19.32,0.8,909.46,44.21,0.21,353.59,368.65,0.41,0.03,27.28,16.7,0.06,0.04,9.34,49.82,38.21,10.51,0.3
Nagasari,78.46,1752.87,6.51,101.07,100.72,211.44,4.93,113.96,37.91,1.72,67.93,126.43,550.4,45.75,0.81,-0.42,0.64,17.57,10.38,-0.19,-0.43,3.12,1.72,1.42,30.74,18.57,-0.03,909.51,45.75,0.6,353.05,369.71,-0.61,0.13,28.99,16.28,0.43,-0.92,8.2,49.23,38.21,9.76,-0.89
Nagasari,79.5,1753.44,6.24,102.08,101.98,210.58,4.77,114.22,37.7,2.13,67.81,125.98,550.11,44.67,0.79,0.92,2.09,17.74,11.66,-0.75,0.08,3.7,1.77,0.71,29.96,18.94,0.62,908.37,45.35,0.15,353.06,369.24,0.81,-0.6,28.57,15.49,0.65,0.49,9.5,50.12,37.07,8.97,-0.26
Nagasari,79.38,1752.31,7.45,102.12,100.54,211.88,3.88,113.89,36.61,2.15,68.44,126.72,551.58,44.74,1.86,-0.73,1.3,17.0,11.08,-0.63,0.76,3.68,1.15,0.21,29.06,19.66,-0.17,908.51,45.53,0.57,352.5,369.25,-0.22,0.72,28.0,15.95,0.96,0.42,7.8,49.07,37.5,9.39,0.88
