name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Es Kopyor,100.24,0.99,-0.03,0.97,100.89,-0.27,-0.29,-0.79,27.85,0.96,2.0,-0.67,7.89,43.1,-0.0,-0.62,-0.85,-0.75,0.37,-0.42,-0.71,-0.02,-0.62,-0.78,-0.23,0.07,0.17,-0.94,0.89,0.37,0.17,-0.56,-0.88,-0.86,-0.53,-0.44,0.34,-0.1,0.04,-0.15,0.8,-0.28,0.37
Es Kopyor,99.97,-0.97,-0.62,0.01,99.41,0.03,0.26,0.71,27.14,0.02,1.61,0.93,8.23,42.61,0.95,-0.08,0.68,0.3,-0.69,-0.49,0.17,-0.23,0.06,0.95,0.09,-0.07,0.61,0.24,-0.05,0.85,0.14,-0.3,-0.24,0.87,0.7,0.43,-0.97,0.46,-0.32,0.48,-0.23,0.2,0.75
Es Kopyor,100.74,0.49,-0.36,-0.49,99.92,0.89,0.44,-0.51,27.94,0.73,2.14,0.05,8.53,42.7,0.32,-0.94,0.48,-0.74,0.32,0.72,-0.48,-0.47,-0.0,0.85,-0.06,0.34,0.78,0.45,0.71,0.44,-0.4,-0.15,-0.94,0.94,-0.26,0.57,0.6,0.08,0.66,-0.1,0.06,-0.11,0.32
Es Kopyor,99.47,0.59,-0.53,-0.87,100.11,-0.98,0.4,0.91,27.52,-0.31,2.98,-0.95,7.85,43.4,0.11,0.89,-0.42,-0.59,0.77,0.98,0.4,-0.0,0.78,-0.3,-0.43,-0.14,-0.94,-0.14,-0.27,-0.18,0.53,-0.34,-0.93,-0.45,0.23,0.64,0.46,-0.48,0.56,-0.56,-0.31,0.98,0.11
Es Kopyor,100.6,-0.34,-0.3,0.37,99.62,-0.35,0.23,0.65,26.29,0.52,2.37,-0.06,8.96,43.54,-0.24,-0.45,-0.11,0.19,-0.03,0.64,0.04,0.98,0.07,0.65,-0.79,-0.0,0.36,0.81,-0.98,0.11,0.8,-0.45,-0.83,0.98,0.23,-0.87,0.52,0.29,0.82,-0.89,-0.21,0.96,0.88
Es Kopyor,100.72,0.8,0.91,-0.98,99.44,-0.82,0.82,0.12,26.62,0.2,2.18,0.86,8.08,42.01,0.86,-0.89,-0.47,-0.2,-0.28,-0.47,0.06,-0.81,-0.05,0.92,0.22,-0.74,-0.65,0.57,0.9,-0.2,-0.79,-0.56,-0.58,0.44,-0.79,0.78,-0.42,-0.13,0.65,-0.69,0.77,-0.63,0.83
Es Kopyor,99.43,0.9,0.72,-0.66,100.88,-0.93,-0.77,0.5,27.86,0.47,2.65,-0.77,7.3,43.43,1.0,-0.06,0.84,-0.17,0.06,-0.09,0.78,0.23,-0.37,-0.16,-0.31,0.85,-0.94,-0.02,0.1,-0.2,-0.37,-0.03,0.39,0.73,0.86,-0.43,0.38,-0.5,-0.91,0.94,0.65,-0.71,0.76
Es Kopyor,100.46,-0.14,-0.08,-0.22,100.78,0.91,0.3,0.73,26.12,0.05,1.52,-1.0,7.79,43.74,-0.41,0.78,0.81,-0.38,0.95,-0.06,0.26,-0.95,0.44,-0.33,0.52,1.0,0.27,-0.54,-0.43,-0.89,-0.83,0.74,-0.11,0.55,0.22,0.05,-0.02,0.65,-0.35,0.11,0.29,0.48,0.46
Es Kopyor,99.28,-0.94,0.35,-0.9,100.63,-0.77,0.39,-0.05,27.21,0.36,1.35,0.15,7.04,41.81,-0.24,-0.89,0.46,-0.42,0.68,0.0,0.09,0.17,0.95,-0.2,-0.14,0.18,-0.89,0.85,0.38,0.2,-0.76,0.65,-0.33,0.14,-0.5,-0.29,0.66,0.62,-0.61,-0.87,-0.99,0.75,0.44
Es Kopyor,100.74,-0.28,-0.46,0.04,99.94,0.74,0.4,0.25,27.61,0.88,2.18,-0.37,7.91,43.17,0.14,1.04,0.97,0.37,0.92,0.56,0.06,-0.01,0.75,0.77,-0.44,0.76,0.0,0.31,0.12,0.89,0.93,-0.15,-0.21,-0.73,0.53,-0.14,0.08,-0.93,-0.95,-0.91,-0.29,-0.44,-0.49
Es Kopyor,100.57,-0.97,-0.68,-0.64,99.75,-0.23,-0.82,-0.53,26.1,0.44,1.82,-0.45,8.04,41.82,0.01,0.67,-0.64,0.57,0.74,-0.87,0.46,-0.31,0.77,0.87,-0.45,-0.75,0.68,-0.07,0.5,0.91,0.03,-0.92,-0.99,-0.23,0.83,-0.23,-0.22,-0.59,0.92,0.59,0.43,-0.28,0.38
Es Kopyor,99.98,-0.35,0.13,0.51,100.77,-0.32,0.3,0.66,26.85,-0.35,2.63,-0.51,7.54,42.79,-0.47,-0.14,-0.28,0.28,0.35,0.05,-0.67,-0.34,0.24,-0.74,0.6,0.84,-0.35,0.5,-0.73,-0.16,0.16,-0.37,0.33,0.31,0.08,-0.67,-0.03,0.93,-0.93,0.35,0.65,0.8,-0.94
Es Kopyor,99.66,1.0,0.43,-0.4,99.95,0.34,-0.99,0.52,26.87,-0.27,2.74,-0.55,8.58,42.13,-0.75,0.5,0.3,0.24,0.12,0.6,-0.05,0.87,-0.95,0.84,-0.65,0.4,-0.79,-0.36,0.38,0.54,0.32,0.21,0.97,0.18,0.84,0.85,-0.46,0.2,-0.11,-0.51,-0.28,-0.37,0.05
Es Kopyor,100.06,0.14,0.36,0.16,100.77,0.9,-0.51,-0.12,26.02,0.43,2.57,0.09,7.99,43.66,0.17,-0.14,-0.88,0.65,0.02,0.29,-0.92,0.46,-0.82,-0.24,-0.15,-0.38,-0.63,-0.84,-0.18,-0.0,0.31,-0.49,0.84,0.35,-0.94,-0.35,0.13,-0.49,-0.79,-0.33,0.42,0.5,-0.82
Es Kopyor,101.06,0.88,-0.94,0.8,99.65,0.21,0.15,0.02,27.44,1.14,1.36,-0.45,7.08,43.21,-0.42,0.72,0.88,-0.0,-0.69,-0.56,-0.04,0.7,-0.66,-0.77,-0.52,-0.51,0.47,-0.56,0.91,0.01,-0.54,0.2,-0.33,-0.28,-0.77,-0.08,-0.07,-0.93,0.64,-0.78,0.73,0.88,-1.0
Es Kopyor,100.34,-0.14,-0.88,-0.97,100.24,0.21,-0.48,0.52,26.48,0.89,2.78,-0.67,7.88,42.87,-0.53,-0.03,1.05,0.67,0.2,0.17,0.07,0.76,-0.46,0.71,-0.92,-0.36,0.46,0.28,-0.38,0.11,0.85,0.47,-0.92,-0.01,0.17,-0.93,-0.22,-0.4,0.46,0.17,-0.19,0.63,0.79
Es Kopyor,99.37,0.06,-0.95,-0.67,100.9,0.82,0.47,-0.61,27.53,-0.11,2.92,-0.98,7.69,43.64,-0.42,-0.64,-0.31,0.74,0.02,0.64,-0.41,0.2,0.41,-0.83,-0.77,0.22,-0.25,0.21,0.22,-0.59,-0.4,-0.36,0.8,-0.35,0.36,0.37,0.41,-0.64,-0.16,-0.85,-0.35,0.63,-0.56
Es Kopyor,99.85,-0.82,0.07,0.14,99.14,-0.12,0.94,0.34,26.1,-0.0,1.9,-0.55,8.51,41.84,-0.61,-0.12,0.63,0.4,0.91,0.48,0.11,0.52,0.16,0.85,0.85,-0.8,-0.06,-0.4,0.02,0.66,-0.26,0.08,0.13,0.06,-0.05,-0.32,0.32,0.33,0.69,-0.12,-0.24,0.12,0.92
Es Kopyor,100.62,-0.3,0.09,0.12,100.16,0.16,0.73,-0.39,26.52,0.93,2.65,0.41,7.88,43.6,0.41,0.87,0.97,0.64,-0.15,0.69,0.11,0.37,-0.46,0.73,-0.45,-0.21,-0.44,0.8,0.93,0.07,0.52,-0.99,-0.35,0.99,0.89,-0.17,0.56,0.26,-0.49,0.83,-0.05,-0.18,-0.66
Es Kopyor,99.52,-0.86,0.5,0.57,100.03,-0.68,0.3,-0.91,26.61,-0.1,2.12,-0.08,8.18,42.94,-0.12,-0.62,0.81,0.24,-0.95,0.49,-0.58,0.34,0.03,-0.65,0.47,-0.52,0.13,-0.45,-0.62,0.05,-0.84,0.77,-0.09,0.34,0.52,-0.39,0.68,0.03,0.76,0.8,0.82,0.69,-0.3
Es Kopyor,100.58,0.87,-0.88,-0.57,100.5,0.48,0.77,-0.07,26.34,1.23,2.55,-0.93,7.51,42.29,-0.23,0.25,0.61,0.75,0.15,-0.69,0.88,0.77,-0.38,-0.07,-0.53,0.39,0.39,-0.94,0.18,-0.25,-0.48,-0.17,-0.43,0.74,0.71,0.52,-0.6,-0.97,0.15,0.14,0.81,-0.87,0.78
Es Kopyor,100.12,-0.03,-0.29,0.94,100.09,0.98,0.58,0.28,26.24,-0.03,1.98,0.04,7.54,42.63,0.6,-0.26,-0.9,-0.19,-0.83,-0.41,-0.39,0.74,-0.78,-0.68,-0.99,0.14,-0.74,0.46,0.3,-0.65,-0.39,0.87,0.34,0.04,0.73,-0.27,0.86,1.0,0.51,0.62,-0.03,-0.01,0.16
Es Kopyor,100.35,-0.12,0.44,0.47,100.69,0.26,0.16,-0.81,26.17,-0.47,2.6,0.68,8.72,42.55,-0.79,0.29,0.67,-0.55,0.62,-0.87,-0.7,0.55,0.47,0.41,-0.49,0.86,-0.7,0.06,0.52,0.96,-0.65,-0.75,-0.6,0.53,0.57,-0.09,-0.55,0.72,-0.76,0.73,-0.3,0.73,-0.25
Es Kopyor,100.82,0.06,-0.21,-0.94,100.77,0.36,-0.26,0.64,27.67,-0.12,1.84,-0.72,8.25,43.46,-0.12,-0.87,0.41,0.71,-0.32,-0.63,0.22,-0.93,0.26,0.25,0.06,-0.05,0.81,0.75,-0.35,0.23,-0.74,-0.34,0.78,0.88,-0.8,0.02,-0.63,0.49,-0.36,-0.01,0.88,-0.54,0.2
Es Kopyor,99.87,0.97,-0.61,-0.78,99.87,0.14,-0.55,-0.22,26.26,1.24,1.1,0.99,8.28,42.7,-0.61,0.86,0.18,-0.46,-0.92,0.61,0.74,0.43,0.14,-0.16,0.51,-0.47,0.83,-0.68,0.38,-0.72,-0.76,0.21,-0.89,-0.03,-0.26,0.77,-0.47,0.75,-0.59,-0.87,-0.36,-0.83,0.24
Es Kopyor,100.73,0.06,0.73,0.14,99.53,-0.84,-0.1,-0.45,26.86,0.85,1.24,-0.23,8.99,42.22,0.2,-0.12,0.95,-0.2,0.32,0.23,-0.53,-0.8,-0.38,-0.74,0.35,0.27,-0.71,0.58,-0.04,0.04,-0.12,-0.54,-0.23,0.6,-0.1,-0.77,-0.82,-0.08,0.83,0.7,0.33,-0.75,-0.49
Es Kopyor,99.68,-0.28,0.97,-0.42,100.65,-0.52,0.43,0.63,26.32,-0.02,2.38,0.54,7.65,42.98,-0.53,0.88,-0.34,-0.5,0.14,0.46,0.57,-0.35,0.53,0.34,-0.85,0.89,-0.54,0.34,-0.75,-0.01,-0.21,-0.86,0.17,-0.11,-0.52,-1.0,0.76,-0.27,-0.44,0.96,0.77,-0.75,-0.5
Es Kopyor,100.4,-0.18,0.39,0.06,100.38,0.47,0.51,0.96,27.6,1.13,1.03,-0.95,7.69,43.25,-0.84,-0.23,0.08,1.0,0.8,0.95,-0.27,-0.12,0.75,0.75,0.2,-0.93,0.68,-0.42,-0.71,0.61,-0.68,-0.56,0.03,0.44,-0.74,-0.2,-0.55,0.47,0.96,-0.44,0.6,0.22,-0.15
Es Kopyor,99.5,0.47,0.07,-0.39,100.85,-0.07,-0.83,0.55,27.78,1.12,1.49,0.07,7.49,42.13,0.15,0.37,-0.49,-0.5,0.6,-0.96,-0.17,0.97,0.47,-0.14,0.48,0.57,-0.08,0.0,0.17,0.09,0.8,0.29,0.79,-0.74,0.05,0.69,0.99,0.85,0.44,0.71,-0.06,0.24,-0.68
Es Kopyor,100.21,-0.13,0.31,-0.66,99.37,0.24,-0.56,0.63,27.92,0.42,2.32,-0.92,7.48,41.91,-0.37,0.77,0.33,-0.24,0.1,0.05,-0.98,0.77,0.53,-0.58,-0.19,0.4,-0.84,-0.28,0.27,-0.58,0.41,0.37,0.77,0.79,-1.0,-0.24,0.15,-0.99,0.34,0.86,0.54,-0.41,-0.87
Es Kopyor,99.52,-0.05,-0.8,0.45,100.7,-0.68,0.76,0.5,27.93,1.26,1.82,-0.2,8.71,43.47,1.04,0.92,1.02,-0.5,-0.62,0.81,-0.01,0.27,-0.05,0.23,-0.69,-0.03,-0.7,-0.34,-0.73,0.9,0.24,-0.94,0.43,-0.2,0.12,0.44,-0.19,-0.43,-0.7,0.29,-0.74,0.38,-0.51
Es Kopyor,100.92,0.23,-0.2,-0.84,99.99,0.67,-0.3,-0.01,26.41,-0.24,1.91,-0.1,8.4,42.31,-0.76,-0.45,0.53,0.94,0.84,-0.53,-0.05,0.6,0.65,-0.74,0.65,0.68,-0.68,-0.21,-0.09,0.59,0.0,-0.14,0.69,-0.76,0.33,0.75,0.93,-0.54,0.81,-0.55,-0.19,-0.39,0.55
Es Kopyor,100.47,-0.39,-0.28,0.74,99.45,0.3,0.28,-0.24,26.33,0.89,2.13,0.48,8.94,42.51,-0.43,-0.56,1.0,0.85,-0.65,-0.97,-0.09,-0.19,0.56,0.3,-0.79,-0.24,-0.04,0.8,0.93,-0.96,-0.07,0.58,0.73,0.39,0.24,0.55,-0.97,0.02,-0.89,-0.47,-0.53,0.12,-0.67
Es Kopyor,100.17,-0.34,0.15,-1.0,99.3,0.47,-0.88,0.27,27.44,-0.33,2.11,0.08,8.68,42.27,0.4,0.41,1.07,0.42,0.96,0.62,0.83,-0.47,0.08,-0.47,-0.46,-0.62,-0.96,0.59,-0.73,-0.41,0.9,0.61,0.11,0.41,-0.96,0.46,-0.97,-0.96,0.89,0.96,0.27,-0.18,0.02
Es Kopyor,99.69,0.31,0.83,0.68,99.27,0.29,-0.54,0.41,26.71,0.77,1.28,0.76,8.67,43.3,-0.45,-0.36,-0.08,0.8,0.33,-0.67,0.26,0.51,0.28,-0.41,-0.76,0.79,-0.53,-0.91,-0.11,0.22,-0.56,-0.37,0.4,-0.38,-0.58,-0.12,0.57,0.57,0.59,-0.2,0.39,-0.77,0.42
Es Kopyor,101.06,-0.9,0.07,-0.79,100.83,-0.68,0.68,0.78,27.48,-0.13,1.72,-0.28,7.12,43.06,-0.42,-0.3,1.01,0.84,-0.63,-0.38,-0.51,0.5,-0.36,-0.18,0.54,-0.22,-0.59,-0.22,0.1,-0.93,0.02,0.3,0.59,0.36,-0.04,0.08,0.66,0.63,0.31,-0.58,0.84,-0.87,-0.69
Es Kopyor,100.37,-0.24,-0.81,-0.65,99.37,0.78,-0.84,0.12,27.1,0.75,2.09,-0.5,8.21,43.5,-0.25,1.01,0.44,0.6,0.92,-0.8,-0.98,-0.39,-0.17,0.38,0.48,0.39,0.72,-0.64,0.02,0.91,-0.8,0.02,0.34,-0.48,-0.22,0.24,-0.16,0.74,-0.82,-0.99,0.32,-0.25,-0.48
Es Kopyor,99.88,-0.74,-0.27,0.62,99.53,0.8,0.25,-0.14,27.26,-0.18,1.28,0.2,8.06,43.05,1.05,-0.01,-0.05,-0.14,-0.01,-0.98,-0.47,-0.06,0.39,0.03,-0.38,0.07,-0.64,0.7,0.03,0.94,-0.56,0.57,0.22,0.33,-0.35,0.49,0.44,0.13,0.76,-0.81,0.54,0.07,0.8
Es Kopyor,99.23,-0.27,-0.08,0.96,99.24,0.24,-0.1,0.44,27.38,0.07,1.42,-0.23,7.78,42.46,-0.73,-0.13,-0.56,0.77,-0.89,0.19,-0.25,-0.67,0.45,-0.35,-0.43,0.01,-0.38,0.44,0.39,0.93,-0.33,0.29,-0.45,0.86,0.35,-0.34,-0.96,-0.33,0.98,0.96,-0.38,-0.27,0.82
Es Kopyor,99.39,-0.78,-0.22,-0.9,99.07,0.86,0.55,0.18,27.76,-0.31,1.77,-0.92,7.98,43.41,0.77,-0.05,-0.42,0.43,-0.84,-0.25,0.48,-0.46,0.19,0.16,-0.65,0.66,0.59,0.75,0.87,0.28,0.41,-0.94,-0.11,0.69,0.78,-0.67,0.69,-0.15,-0.66,0.5,-0.8,0.74,-0.75
Es Kopyor,100.48,-0.49,-0.7,0.5,100.77,0.17,-0.1,0.62,26.79,1.28,2.8,-0.97,8.67,42.16,0.16,-0.7,-0.02,1.05,0.12,-0.04,0.63,0.98,0.08,-0.8,-0.47,0.01,-0.37,0.02,0.52,0.36,-0.48,0.7,0.39,-0.51,0.54,0.69,-0.45,-0.61,-0.54,-0.8,-0.07,-0.59,-0.69
Es Kopyor,99.42,0.28,0.79,0.29,99.64,-0.26,0.73,-0.03,26.65,-0.04,2.24,0.77,8.49,41.89,-0.89,0.72,-0.22,0.24,0.27,0.64,-0.08,0.86,0.81,-0.35,0.7,-0.43,-0.31,-0.37,-0.41,-0.51,-0.8,0.79,-0.99,0.97,0.22,0.89,0.83,-0.41,0.99,0.62,-0.12,-0.67,0.09
Es Kopyor,100.73,0.81,-0.39,-0.27,99.18,0.42,0.18,-0.64,26.48,-0.0,2.62,-0.71,7.26,42.23,0.55,-0.47,-0.39,0.51,0.86,0.03,-0.29,-0.01,-0.74,-0.23,0.48,0.05,-0.74,0.45,0.9,0.79,0.56,-0.41,0.61,0.54,0.37,-0.05,0.52,-0.38,-0.06,0.15,-0.98,0.84,-0.36
Es Kopyor,100.63,0.41,0.66,0.74,99.6,0.34,-0.47,0.29,26.56,1.13,2.63,-0.82,8.66,42.65,-0.08,0.41,-0.73,-0.85,-0.97,-0.54,-0.73,-0.62,-0.69,-0.77,0.55,0.73,-0.51,0.47,0.57,-0.63,0.16,0.51,-0.45,-0.16,0.26,0.3,-0.63,-0.27,-0.13,0.48,-0.98,-0.66,0.53
Es Kopyor,100.76,-0.7,0.08,0.25,100.6,-0.51,0.14,0.21,27.05,0.83,2.44,0.65,7.76,42.67,0.24,0.74,-0.4,-0.19,-0.18,-0.65,-0.25,-0.18,-0.31,0.56,0.46,-0.98,-0.39,0.35,-0.4,0.14,-0.55,-0.44,-0.14,-0.85,-0.97,-0.08,-0.16,-0.69,-0.26,-0.43,0.42,-0.49,-0.72
Es Kopyor,100.7,0.1,-0.48,0.33,100.13,0.28,-0.34,-0.44,26.72,0.31,2.37,-0.03,7.46,42.42,-0.04,-0.0,0.6,0.67,0.3,-0.72,-0.97,0.97,0.31,-0.08,-0.33,-0.18,0.97,0.61,-0.74,-0.15,-0.55,-0.33,-0.33,-0.25,-0.82,0.02,0.45,0.85,-0.49,0.32,-0.73,0.06,0.67
Es Kopyor,100.88,0.37,0.35,0.83,100.23,-0.54,-0.76,0.67,26.34,0.78,1.4,-0.94,7.83,43.51,-0.27,-0.76,-0.64,-0.4,0.28,-0.61,-0.66,-0.34,-0.76,-0.98,0.16,-0.39,-0.86,-0.23,0.09,0.01,0.63,-0.46,-0.78,-0.97,-0.15,-0.41,0.84,0.27,-0.83,0.25,-0.63,-0.62,-0.41
Es Kopyor,99.65,0.68,0.28,0.43,99.49,-0.46,-0.86,0.37,26.21,0.12,2.44,0.86,7.27,43.06,0.75,0.86,-0.27,-0.69,0.19,0.63,-0.79,-0.38,-0.06,-0.56,-0.88,0.66,-0.03,-0.59,0.09,-0.69,-0.97,0.79,0.13,0.54,-0.75,0.99,-0.9,0.02,-0.84,-0.25,0.76,0.64,-0.16
Es Kopyor,99.63,-0.95,-0.99,-0.6,100.53,-0.2,0.57,-0.09,26.8,0.44,1.77,0.32,7.78,41.99,1.08,0.01,0.63,0.07,0.96,0.78,-0.2,0.9,0.02,0.89,0.36,-0.83,0.56,0.64,-0.34,0.06,-0.99,-0.29,0.34,0.46,0.32,0.62,0.41,0.35,-0.26,-0.31,0.77,-0.34,0.92
Es Kopyor,100.44,0.39,-0.97,-0.05,99.26,0.32,0.67,0.47,27.22,0.67,1.08,-0.2,7.03,42.48,-0.57,-0.7,-0.49,-0.14,0.92,0.61,-0.37,0.36,-0.07,0.24,-0.0,0.51,0.55,-0.54,0.61,-0.26,0.28,-1.0,0.77,-0.9,0.2,0.36,-0.17,-0.25,0.17,0.83,-0.5,-0.26,-0.94
Es Kopyor,100.13,0.5,0.41,0.16,100.52,0.99,0.64,-0.17,27.33,0.38,2.51,-0.43,7.45,43.64,0.5,-0.03,-0.18,-0.64,-0.87,0.36,-0.52,0.02,-0.75,-0.03,-0.14,-0.51,0.69,-0.67,0.18,-0.63,-0.76,-0.39,-0.84,-0.14,0.99,-0.61,0.41,-0.73,-0.33,-0.35,-0.61,-0.76,0.49
Es Kopyor,100.76,-0.59,-0.63,0.18,100.86,-0.91,0.88,-0.47,26.31,-0.54,2.26,-0.09,7.53,42.77,-0.74,1.03,0.16,1.01,0.51,-0.17,0.5,-0.22,-0.64,0.84,-0.61,0.87,0.22,0.36,-0.72,0.16,0.37,-0.1,-0.42,0.84,-0.2,-0.62,0.28,0.06,0.85,0.58,0.31,-0.59,-0.2
Es Kopyor,100.37,0.74,0.99,0.96,100.2,0.14,-0.64,-0.9,27.79,0.33,2.97,0.86,8.15,42.4,0.54,-0.32,-0.55,-0.14,0.23,-0.72,0.31,-0.23,-0.27,-0.03,-0.08,-0.38,-0.53,-0.41,-0.33,0.37,0.22,-0.68,0.95,0.34,-0.38,-0.46,0.59,-0.47,0.83,0.2,0.68,0.65,0.08
Es Kopyor,100.79,-0.19,0.05,-0.25,100.09,0.09,-0.21,0.9,26.64,1.08,2.91,0.67,8.47,43.71,0.72,-0.13,0.18,-0.85,-0.52,-0.3,-0.57,-0.88,-0.55,0.93,0.73,0.34,0.58,-0.43,-0.74,-0.61,-0.85,0.21,-0.3,0.39,-0.3,-0.9,0.67,0.99,0.36,0.21,-0.54,0.99,0.26
Es Kopyor,99.8,-0.56,-0.19,-0.62,99.6,-0.41,-0.94,0.88,26.58,0.72,2.95,-0.45,8.25,42.71,-0.38,0.53,-0.25,-0.44,-0.04,0.12,-0.62,0.86,0.31,-0.96,0.89,0.8,0.3,0.96,-0.81,0.32,-0.1,-0.88,-0.69,0.98,0.66,0.69,0.42,-0.6,-0.66,-0.8,0.77,-0.84,-0.7
Es Kopyor,100.71,0.96,0.44,-0.03,100.88,0.55,-0.23,-0.11,27.87,0.73,2.34,0.29,8.83,42.55,0.85,0.81,-0.04,-0.51,0.9,-0.15,0.87,-0.74,-0.45,-0.34,0.1,-0.24,-0.89,0.96,-0.09,0.91,0.03,0.8,-0.01,-0.24,-0.57,-0.8,-0.65,0.02,0.29,-0.93,-0.4,0.15,-0.67
Es Kopyor,100.07,0.31,-0.97,-0.12,100.58,0.35,0.26,-0.13,27.84,0.17,1.76,0.85,7.12,43.5,0.77,0.41,0.24,1.01,0.29,0.22,0.86,0.11,0.34,0.49,-0.81,-0.59,-0.88,0.93,0.92,0.28,-0.95,0.55,-0.86,0.96,0.89,0.46,-0.65,-0.91,0.95,0.73,-0.2,-0.95,0.76
