8001,28197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Kelapa Kelapa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,20",515,"3,80","25,30",-,"68,30","0,8","44,30",-,"1,50",10,63,98,192,"0,40",-,-,-,-,"0,230","0,200","1,800",-,"0,020",51,-,-,"Mother's, Kue Hewan Sirkus Liburan",-,-,-,-,-,-,-,-,-,-,-,-,"24,700","0,200","0,300","1,00",USDA
8006,28202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Es Lemon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,40",502,"4,50","24,40",-,"66,30","1,0","29,90",-,"2,40",9,60,60,262,"0,30",-,-,-,-,"0,320","0,220","2,800",-,"0,010",85,-,-,"Mother's, Kue Es Lemon",-,-,-,-,-,-,-,-,-,-,-,-,"8,000","5,500","9,000","7,00",USDA
8007,28203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Es Oatmeal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,50",463,"5,40","18,00",-,"71,00","2,7","36,30",-,"2,30",6,33,110,493,"0,20",-,-,-,-,"0,270","0,170","2,100",-,"0,010",60,-,-,"Mother's, Kue Es Oatmeal",-,-,-,-,-,-,-,-,-,-,-,-,"5,800","4,200","6,700","1,00",USDA
8008,28204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Hewan Hutan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,00",514,"3,80","25,30",-,"68,30","0,8","44,20",-,"1,50",10,63,98,192,"0,40",-,-,-,-,"0,230","0,200","1,800",-,"0,020",51,-,-,"Mother's, Kue Hewan Hutan",-,-,-,-,-,-,-,-,-,-,-,-,"24,300","0,400","0,300","1,00",USDA
8009,28205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Macaroon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,20",552,"6,10","34,10",-,"55,70","4,1","25,40",-,"2,40",26,116,152,284,"0,70",-,-,-,-,"0,300","0,240","2,300",-,"0,210",58,-,"0,10","Mother's, Kue Macaroon",-,-,-,-,-,-,-,-,-,-,-,-,"18,100","5,400","8,100","3,00",USDA
8010,28206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Keripik Cokelat Kuno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,30",500,"5,40","24,10",-,"66,00","2,2","34,00",-,"2,50",9,44,125,383,"0,30",-,-,-,-,"0,310","0,210","2,400",-,"0,020",62,-,-,"Mother's, Kue Keripik Cokelat Kuno",-,-,-,-,-,-,-,-,-,-,-,-,"9,100","5,900","7,400","10,00",USDA
8011,28207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue-Kue Kering Es Krim Kuno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",461,"6,00","16,90",-,"72,80","2,7","35,80",-,"2,30",9,42,92,597,"0,30",-,-,-,-,"0,340","0,210","2,400",-,"0,020",59,-,-,"Mother's, Kue-Kue Kering Es Krim Kuno",-,-,-,-,-,-,-,-,-,-,-,-,"5,400","4,000","6,300",-,USDA
8012,28208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Kue Selai Kacang Gauchos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",482,"7,40","22,00",-,"65,70","2,7","32,30",-,"2,30",7,33,178,434,"0,40",-,-,-,-,"0,280","0,170","4,100",-,"0,010",82,-,-,"Mother's, Kue Selai Kacang Gauchos",-,-,-,-,-,-,-,-,"0,45",-,-,-,"4,200","8,500","3,400",-,USDA
8013,28209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mother's, Biskuit Sandwich Taffy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",475,"3,80","20,20",-,"69,90","2,3","41,20",-,"2,10",15,49,121,324,"0,50",-,-,-,-,"0,260","0,170","2,100",-,"0,040",59,-,-,"Mother's, Biskuit Sandwich Taffy",-,-,-,-,-,-,-,-,-,-,-,-,"10,300","5,200","1,100",-,USDA
8014,28210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Vanilla Sugar Wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,70",458,"3,20","27,60",-,"68,50","14,3","0,80",-,"1,50",7,40,57,81,-,-,-,-,-,"0,240","0,150","1,800",-,-,47,-,-,"Murray, Sugar Free, Vanilla Sugar Wafer",-,-,-,-,-,-,-,-,-,-,-,-,"9,300","6,900","10,900",-,USDA
8015,28211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Chocolatey Chip Thins Cookies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",466,"7,10","16,40",-,"73,60","2,0","23,20",-,"3,30",19,80,93,439,"0,50",-,-,-,-,"0,520","0,330","4,000",-,"0,030",103,-,-,"Murray, Chocolatey Chip Thins Cookies",-,-,-,-,-,-,-,-,-,"0,1",2,-,"6,500","3,300","5,400",-,USDA
8016,28212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Cookie Jar Classics, Kue Kelapa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",461,"7,10","15,70",-,"73,90","2,0","22,60",-,"3,30",16,79,79,488,"0,50",-,-,-,-,"0,530","0,340","4,000",-,"0,030",105,-,-,"Murray, Cookie Jar Classics, Kue Kelapa",-,-,-,-,-,-,-,-,-,-,-,-,"5,300","3,400","5,700",-,USDA
8017,28213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Cookie Duplex Creme Sandwich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",475,"4,90","18,80",-,"72,60","1,8","37,60",-,"2,70",23,83,93,412,"0,30",-,-,-,-,"0,340","0,230","2,800",-,"0,020",67,-,-,"Murray, Cookie Duplex Creme Sandwich",-,-,-,-,-,-,-,-,-,-,-,-,"6,200","4,300","6,900",-,USDA
8018,28214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Kue Roti Lemon Creme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",479,"4,70","18,80",-,"73,70","1,2","37,80",-,"2,20",10,51,50,308,"0,30",-,-,-,-,"0,350","0,230","2,700",-,"0,020",70,-,-,"Murray, Kue Roti Lemon Creme",-,-,-,-,-,-,-,-,-,-,-,-,"6,100","4,300","7,000",-,USDA
8019,28215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Jacks Vanilla Wafers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,50",438,"4,80","11,90",-,"78,10","1,1","37,60",-,"2,60",10,50,57,331,"0,40",-,-,-,-,"0,350","0,230","3,000",-,"0,020",92,-,-,"Murray, Jacks Vanilla Wafers",-,-,-,-,-,-,-,-,-,-,-,-,"3,800","2,600","4,400","6,00",USDA
8020,28216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Cookies Oatmeal Es Kuno",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,50",459,"5,00","17,50",-,"71,00","1,7","32,50",-,"2,50",9,48,64,589,"0,30",-,-,-,-,"0,330",-,"2,700",-,"0,010",81,-,-,"Murray, Cookies Oatmeal Es Kuno",-,-,-,-,-,-,-,-,-,-,-,-,"5,600","4,000","6,600",-,USDA
8021,28217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Southern Kitchen, Kue Cokelat Chip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",493,"5,50","23,70",-,"66,50","2,5","30,50",-,"3,30",36,130,134,493,"0,70",-,-,-,-,"0,360","0,230","2,700",-,"0,020",71,-,-,"Murray, Southern Kitchen, Kue Cokelat Chip",-,-,-,-,-,-,-,-,-,-,-,-,"9,100","6,000","7,200",-,USDA
8022,28218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Southern Kitchen, Kue Kelapa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",511,"5,70","25,50",-,"65,50","3,0","30,40",-,"2,40",17,65,104,202,"0,50",-,-,-,-,"0,350","0,230","2,600",-,"0,040",66,-,-,"Murray, Southern Kitchen, Kue Kelapa",-,-,-,-,-,-,-,-,-,-,-,-,"11,500","4,700","7,300","7,00",USDA
8023,28219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Southern Kitchen, Iced Oatmeal Cookies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,50",467,"6,50","18,30",-,"69,50","4,1","35,60",-,"1,90",5,26,112,297,"0,20",-,-,-,-,"0,260","0,150","1,600",-,"0,010",35,-,-,"Murray, Southern Kitchen, Iced Oatmeal Cookies",-,-,-,-,-,-,-,-,-,-,-,-,"5,800","4,400","6,900",-,USDA
8024,28221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Chocolate Chip & Cookie Pecan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,20",497,"6,00","31,40",-,"58,60","5,1","1,50",-,"3,00",37,124,157,390,"1,00",-,-,-,-,"0,400","0,230","2,600",-,"0,040",67,-,-,"Murray, Sugar Free, Chocolate Chip & Cookie Pecan",-,-,-,-,-,-,-,-,-,"0,2",7,-,"9,600","9,900","9,800","7,00",USDA
8025,28222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Fudge Dipped Grahams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,50",483,"5,70","27,50",-,"63,30","3,8","0,40",-,"3,10",24,117,229,278,"0,60",-,-,-,-,"0,230","0,160","1,900",-,"0,040",57,-,-,"Murray, Sugar Free, Fudge Dipped Grahams",-,-,-,-,-,-,-,-,-,-,-,-,"19,100","2,900","4,200","1,00",USDA
8026,28223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Fudge Dipped Cookie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,50",481,"6,00","27,00",-,"63,50","4,6","0,60",-,"3,60",45,96,249,364,"0,30",-,-,-,-,"0,250","0,190","2,600",-,"0,030",50,-,-,"Murray, Sugar Free, Fudge Dipped Cookie",-,-,-,-,-,-,-,-,-,-,-,-,"18,900","2,900","3,800","1,00",USDA
8027,28224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Fudge Dicelupkan Wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,50",486,"3,40","33,50",-,"61,20","13,3","0,40",-,"1,40",17,45,159,71,"0,30",-,-,-,-,"0,110","0,080","1,000",-,-,23,-,-,"Murray, Sugar Free, Fudge Dicelupkan Wafer",-,-,-,-,-,-,-,-,-,-,-,-,"21,200","3,900","7,100",-,USDA
8028,28225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Kue Selai Kacang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",505,"9,50","30,80",-,"55,80","5,7","1,70",-,"2,50",43,172,191,458,-,-,-,-,-,"0,410","0,230","5,200",-,-,93,-,-,"Murray, Sugar Free, Kue Selai Kacang",-,-,-,-,-,-,-,-,-,-,-,-,"8,300","10,900","11,200","7,00",USDA
8029,28226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Kue Kering Roti Pecan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",514,"5,90","33,50",-,"57,30","4,6","1,10",-,"2,50",17,99,80,351,"0,60",-,-,-,-,"0,420","0,260","3,000",-,"0,030",77,-,-,"Murray, Sugar Free, Kue Kering Roti Pecan",-,-,-,-,-,-,-,-,-,-,-,-,"10,100","8,800","12,100","12,00",USDA
8030,28227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Kue Roti Lemon Creme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",469,"4,90","23,90",-,"68,30","3,3","1,20",-,"2,20",10,53,62,189,"0,30",-,-,-,-,"0,350","0,230","2,700",-,"0,040",70,-,-,"Murray, Sugar Free, Kue Roti Lemon Creme",-,-,-,-,-,-,-,-,-,-,-,-,"7,800","5,400","8,800",-,USDA
8031,28228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Cookie Sandwich Vanilla Creme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,00",467,"4,90","23,10",-,"70,00","3,4","1,20",-,"2,20",11,54,63,192,"0,30",-,-,-,-,"0,360","0,230","2,700",-,"0,040",71,-,-,"Murray, Sugar Free, Cookie Sandwich Vanilla Creme",-,-,-,-,-,-,-,-,-,-,-,-,"7,500","5,200","8,500",-,USDA
8032,28229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Kue Kering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",431,"7,00","17,80",-,"71,60","5,7","1,30",-,"3,10",15,98,81,476,"0,50",-,-,-,-,"0,510","0,330","3,800",-,"0,060",100,-,-,"Murray, Sugar Free, Kue Kering",-,-,-,-,-,-,-,-,-,-,-,-,"5,700","3,900","6,400","1,00",USDA
8033,28230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Shortbread Bites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",371,"6,50","15,50",-,"75,30","14,9","1,20",-,"3,00",24,109,104,518,"0,40",-,-,-,-,"0,480","0,300","3,600",-,"0,020",95,-,-,"Murray, Sugar Free, Shortbread Bites",-,-,-,-,-,-,-,-,-,-,-,-,"4,900","3,100","5,300",-,USDA
8034,28231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Sugar Free, Vanilla Wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,00",412,"5,90","16,80",-,"74,00","5,6","1,40",-,"2,40",12,59,82,281,"0,40",-,-,-,-,"0,390","0,270","3,000",-,"0,080",77,-,-,"Murray, Sugar Free, Vanilla Wafer",-,-,-,-,-,-,-,-,-,-,-,-,"5,400","3,700","6,100","5,00",USDA
8035,28232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Vanilla Sugar Wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,40",527,"3,90","25,70",-,"70,00","1,0","41,00",-,"1,80",8,46,42,92,-,-,-,-,-,"0,300","0,200","2,200",-,-,58,-,-,"Murray, Vanilla Sugar Wafer",-,-,-,-,-,-,-,-,-,-,-,-,"8,600","6,500","10,100",-,USDA
8036,28233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Murray, Vanilla Wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,10",461,"4,00","17,40",-,"72,90","1,4","31,50",-,-,-,42,84,401,-,-,-,-,-,"0,420","0,230","2,600",-,-,88,-,-,"Murray, Vanilla Wafer",-,-,-,-,-,-,-,-,-,-,-,-,"5,700","3,900","6,600","1,00",USDA
8037,28234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Asiago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",502,"8,70","24,70",-,"62,60","2,1","1,30",-,"4,10",16,68,104,763,"0,70",-,-,-,-,"0,590","0,350","4,700",-,"0,030",136,-,-,"Sunshine, Cheez-It, Kerupuk Asiago",-,-,-,-,-,-,-,-,-,-,-,-,"5,600","5,800","12,000","6,00",USDA
8038,28235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Bayi Swiss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",503,"8,60","24,70",-,"63,10","2,2","1,40",-,"4,10",16,68,104,629,"0,70",-,-,-,-,"0,590","0,350","4,700",-,"0,030",135,-,-,"Sunshine, Cheez-It, Kerupuk Bayi Swiss",-,-,-,-,-,-,-,-,-,-,-,-,"5,600","5,800","12,000","5,00",USDA
8039,28236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Besar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",507,"11,40","26,30",-,"57,40","2,4","0,50",147,"3,90",15,63,97,753,"0,70",-,-,-,-,"0,540","0,330","4,400",-,"0,030",125,-,-,"Sunshine, Cheez-It, Kerupuk Besar",334,100,-,-,-,-,-,-,-,-,-,-,"6,100","7,200","12,600","1,00",USDA
8040,28237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Cheddar Jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",460,"9,50","22,00",-,"57,60","2,4","1,20",103,"3,90",16,65,112,813,-,-,-,-,-,"0,540","0,340","4,300",-,-,124,-,-,"Sunshine, Cheez-It, Kerupuk Cheddar Jack",415,125,-,-,-,-,-,-,-,-,-,-,"5,500","6,000","9,900","2,00",USDA
8041,28238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Colby Crackers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",512,"9,55","26,85",-,"59,25","2,2","1,20",104,"3,90",15,63,97,761,"0,70",-,-,-,-,"0,545","0,330","4,400",-,"0,030",126,-,-,"Sunshine, Cheez-It, Colby Crackers",336,101,-,-,-,-,-,-,-,-,-,-,"6,400","7,100","12,600","2,00",USDA
8042,28239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Duoz Sharp Cheddar Parmesan Crackers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",500,"9,70","25,00",-,"60,50","2,3","1,50",89,"4,00",16,67,109,866,-,-,-,-,-,"0,570","0,350","4,500",-,-,130,-,-,"Sunshine, Cheez-It, Duoz Sharp Cheddar Parmesan Crackers",-,-,-,-,-,-,-,-,-,-,-,-,"5,800","6,200","11,900","4,00",USDA
8043,28240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Duoz Smoked Cheddar Kerupuk Jack Monterey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",507,"9,00","25,90",-,"60,80","2,2","0,90",75,"4,00",15,66,101,898,-,-,-,-,-,"0,570","0,340","4,600",-,-,131,-,-,"Sunshine, Cheez-It, Duoz Smoked Cheddar Kerupuk Jack Monterey",-,-,-,-,-,-,-,-,-,-,-,-,"6,100","6,600","12,200","3,00",USDA
8044,28241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Gripz, Keripik Cheez-It",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",491,"11,00","23,20",-,"61,00","2,5","0,50",113,"4,20",18,78,129,809,-,-,-,-,-,"0,600","0,370","4,800",-,-,136,-,-,"Sunshine, Gripz, Keripik Cheez-It",422,127,-,-,-,-,-,-,-,-,-,-,"6,400","6,000","9,800","5,00",USDA
8045,28242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Gripz, Cheez-It Mixx, dan Kerupuk Pizza Cheesy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,90",484,"10,80","21,30",-,"63,70","2,5","1,00",-,"4,30",18,77,122,919,-,-,-,-,-,"0,600","0,370","5,000",-,-,141,-,-,"Sunshine, Gripz, Cheez-It Mixx, dan Kerupuk Pizza Cheesy",-,-,-,-,-,-,-,-,-,-,-,-,"6,700","5,200","7,700","8,00",USDA
8046,28243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Panas & Pedas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",513,"8,30","26,10",-,"61,20","2,9","1,00",-,"4,26",-,72,117,988,-,-,-,-,-,"0,580","0,360","4,550",-,-,128,-,-,"Sunshine, Cheez-It, Kerupuk Panas & Pedas",1.279,384,-,-,-,-,-,-,-,-,-,-,"6,300","7,100","12,500",-,USDA
8047,28244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Keju Empat Italia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",500,"8,40","24,60",-,"62,40","2,2","0,70",-,"4,10",16,68,104,833,"0,70",-,-,-,-,"0,590","0,350","4,700",-,"0,030",135,-,-,"Sunshine, Cheez-It, Kerupuk Keju Empat Italia",-,-,-,-,-,-,-,-,-,-,-,-,"5,500","5,800","12,000","5,00",USDA
8048,28245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk (Dibuat dengan Gandum Utuh)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",511,"10,70","26,50",-,"58,20","4,3","0,50",116,"3,90",13,51,172,824,-,-,-,-,-,"0,420","0,260","3,400",-,-,97,-,-,"Sunshine, Cheez-It, Kerupuk (Dibuat dengan Gandum Utuh)",395,119,-,-,-,-,-,-,-,-,-,-,"6,100","7,200","12,700","1,00",USDA
8049,28246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Mozzarella",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",500,"8,60","23,80",-,"64,10","2,2","1,40",-,"4,10",16,69,106,593,"0,80",-,-,-,-,"0,600","0,360","4,800",-,"0,030",138,-,-,"Sunshine, Cheez-It, Kerupuk Mozzarella",-,-,-,-,-,-,-,-,-,-,-,-,"5,400","5,600","11,500","5,00",USDA
8050,28247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Kerupuk Bawang Putih Parmesan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,50",503,"8,50","25,10",-,"62,00","2,1","1,60",-,"4,00",16,68,103,869,-,-,-,-,-,"0,580","0,350","4,700",-,-,134,-,-,"Sunshine, Cheez-It, Kerupuk Bawang Putih Parmesan",-,-,-,-,-,-,-,-,-,-,-,-,"5,500","5,900","12,300","5,00",USDA
8051,28248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunshine, Cheez-It, Pepper Jack Crackers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2,30",503,"8,80","25,00",-,"61,90","2,6","0,80",-,"4,10",18,74,143,865,-,-,-,-,-,"0,590","0,370","4,800",-,-,132,-,-,"Sunshine, Cheez-It, Pepper Jack Crackers",655,197,-,-,-,-,-,-,-,-,-,-,"5,600","5,900","12,300","5,00",USDA
8052,28249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
