4031,"Daging sapi, bulat, mata bundar, panggang, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilihan, mentah","68,57",173,"21,68","8,91","1,03",-,-,-,16,"1,92",23,206,334,55,"3,97","0,096","0,013","26,1",-,"0,083","0,149","6,590","0,633","0,640",12,91,"1,84",-,-,-,-,-,-,-,-,"0,33",-,-,"1,3","3,509","3,851","0,340","70,00"
4032,"Daging sapi, bulat, mata bundar, panggang, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilihan, dimasak, dipanggang","61,36",212,"28,48","10,05","1,06",-,-,-,6,"2,33",18,171,227,37,"4,65","0,061","0,010","29,6",-,"0,059","0,160","5,149","0,561","0,374",9,109,"1,71",-,-,-,-,-,-,-,-,"0,41",-,-,"1,5","3,813","4,285","0,387","86,00"
4033,"Daging sapi, bulat, mata bundar, panggang, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilih, mentah","70,06",159,"21,30","7,57","0,99",-,-,-,24,"1,69",23,208,346,62,"3,98","0,092","0,013","25,6",-,"0,087","0,113","6,252","0,603","0,633",11,89,"1,27",-,-,-,-,-,-,-,-,"0,32",-,-,"1,3","2,980","3,271","0,289","66,00"
4034,"Daging sapi, bundar, mata bundar, panggang, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilih, dimasak, panggang","62,58",204,"28,13","9,26","1,13",-,-,-,7,"2,24",18,177,228,37,"4,74","0,072","0,010","27,7",-,"0,071","0,141","4,747","0,555","0,369",9,107,"1,44",-,-,-,-,-,-,-,-,"0,40",-,-,"1,4","3,515","3,949","0,357","83,00"
4035,"Daging sapi, bundar, ujung bundar, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi lemak 1/8"", semua grade, mentah","66,10",189,"19,60","11,67","0,95",-,-,-,5,"2,00",22,193,329,58,"4,41","0,076","0,013","19,6",-,"0,110","0,180","3,160","0,330","0,410",7,82,"3,01",-,-,-,-,-,-,-,-,-,-,-,-,"4,600","5,000","0,460","65,00"
4036,"Daging sapi, bulat, ujung bundar, dipanggang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, semua grade, dimasak, dipanggang","61,56",219,"27,45","11,34","1,13",-,-,-,6,"2,81",26,230,367,63,"6,67","0,119","0,016","26,8",-,"0,090","0,260","3,590","0,450","0,380",8,105,"2,80",-,-,-,-,-,-,-,-,"0,17","0,2",7,"1,5","4,240","4,680","0,440","82,00"
4037,"Daging sapi, bulat, ujung bundar, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilihan, mentah","65,43",199,"19,48","12,83","0,94",-,-,-,5,"1,99",21,192,326,58,"4,37","0,076","0,013","19,6",-,"0,110","0,180","3,140","0,330","0,410",7,81,"3,00",-,-,-,-,-,-,-,-,-,-,-,-,"5,040","5,490","0,510","65,00"
4038,"Daging sapi, bulat, ujung bundar, dipanggang, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilihan, dimasak, dipanggang","60,92",228,"27,27","12,34","1,12",-,-,-,6,"2,79",25,229,365,63,"6,62","0,119","0,016","26,8",-,"0,090","0,250","3,570","0,440","0,380",8,104,"2,79",-,-,-,-,-,-,-,-,"0,18","0,2",8,"1,5","4,630","5,110","0,480","82,00"
4039,"Daging sapi, bulat, ujung bundar, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilih, mentah","66,86",178,"19,74","10,39","0,96",-,-,-,5,"2,02",22,195,332,58,"4,45","0,077","0,013","19,6",-,"0,110","0,180","3,180","0,330","0,410",7,83,"3,03",-,-,-,-,-,-,-,-,-,-,-,-,"4,100","4,450","0,410","64,00"
4040,"Daging sapi, bulat, ujung bundar, dipanggang, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, pilih, dimasak, dipanggang","62,31",210,"27,63","10,24","1,14",-,-,-,6,"2,83",26,232,370,64,"6,73","0,120","0,016","26,9",-,"0,090","0,260","3,610","0,450","0,380",8,105,"2,81",-,-,-,-,-,-,-,-,"0,14","0,2",7,"1,4","3,810","4,220","0,400","82,00"
4041,"Daging sapi, steak top shoulder, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 0"" lemak, pilihan, mentah","71,12",152,"20,07","7,94","0,99",-,-,-,12,"2,50",19,199,336,81,"7,53","0,093","0,010","22,2",-,"0,080","0,245","3,793","0,869","0,414",3,70,"4,29",11,3,3,-,-,-,-,-,"0,16","0,1",4,"1,5","3,462","4,207","0,430","68,00"
4042,"Daging sapi, daging bundar, daging bundar, hanya lean tanpa lemak, dipangkas hingga 1/8"" lemak, pilihan, dimasak, digoreng","54,18",228,"33,93","8,33","1,53","2,03",-,-,6,"3,40",35,286,484,65,"4,58","0,129","0,020","34,5",-,"0,120","0,315","5,394","0,458","0,582",14,129,"3,90",-,-,-,-,-,-,-,-,"0,17","0,1",5,"1,7","2,399","3,031","1,523","102,00"
4043,"Daging sapi, bulat, putaran atas, steak, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, semua nilai, mentah","69,04",166,"22,06","7,93","1,10",-,-,-,21,"1,85",24,212,349,60,"4,08","0,097","0,013","26,5",-,"0,087","0,135","6,589","0,634","0,653",12,92,"1,59",-,-,-,-,-,-,-,-,"0,33",-,-,"1,3","3,123","3,428","0,303","69,00"
4044,"Daging sapi, bulat, putaran atas, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, semua grade, dimasak, direbus","54,68",238,"34,34","10,13","1,66",-,-,-,5,"3,16",24,215,319,45,"4,34","0,118","0,017","32,5",-,"0,070","0,240","3,650","0,360","0,270",9,131,"2,62",-,-,-,-,-,-,-,-,"0,17","0,2",7,"1,7","3,780","4,150","0,420","90,00"
4045,"Daging sapi, bulat, steak bundar atas, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, semua grade, dimasak, dipanggang","59,59",204,"30,67","9,00","1,16",-,-,-,7,"2,53",20,193,252,41,"5,20","0,074","0,011","31,7",-,"0,070","0,163","5,360","0,605","0,403",10,117,"1,71",-,-,-,-,-,-,-,-,"0,43","0,1",6,"1,5","3,415","3,837","0,367","90,00"
4046,"Daging sapi, daging bundar, daging bundar, steak, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, pilihan, mentah","68,80",168,"21,94","8,19","1,11",-,-,-,17,"1,97",24,211,341,57,"4,06","0,098","0,013","26,7",-,"0,084","0,151","6,667","0,640","0,648",12,92,"1,86",-,-,-,-,-,-,-,-,"0,33",-,-,"1,3","3,224","3,538","0,313","69,00"
4047,"Daging sapi, bulat, putaran atas, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilihan, dimasak, direbus","53,83",250,"34,09","11,61","1,65",-,-,-,5,"3,14",24,214,317,45,"4,31","0,118","0,017","32,5",-,"0,070","0,240","3,630","0,350","0,270",9,130,"2,61",-,-,-,-,-,-,-,-,-,-,-,-,"4,330","4,760","0,480","90,00"
4048,"Daging sapi, bulat, putaran atas, steak, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, pilihan, dimasak, dipanggang","58,46",224,"30,70","10,27","1,18",-,-,-,7,"2,54",20,187,248,40,"5,09","0,067","0,011","32,4",-,"0,064","0,173","5,550","0,604","0,403",10,117,"1,84",-,-,-,-,-,-,-,-,"0,44",-,-,"1,6","3,898","4,379","0,396","92,00"
4049,"Daging sapi, bulat, putaran atas, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilihan, dimasak, digoreng","52,36",266,"32,99","13,83","1,45",-,-,-,6,"2,97",33,274,480,68,"4,35","0,124","0,019","32,0",-,"0,110","0,260","5,150","0,430","0,570",12,126,"3,28",-,-,-,-,-,-,-,-,"0,18","0,2",9,"1,8","4,640","5,180","1,720","97,00"
4050,"Daging sapi, bulat, putaran atas, steak, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, pilih, mentah","69,29",164,"22,18","7,68","1,08",-,-,-,25,"1,74",24,214,357,63,"4,10","0,095","0,013","26,3",-,"0,090","0,118","6,510","0,628","0,659",12,93,"1,32",-,-,-,-,-,-,-,-,"0,30",-,-,"1,2","3,023","3,317","0,293","68,00"
4051,"Daging sapi, bulat, putaran atas, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, pilih, dimasak, direbus","55,63",225,"34,60","8,54","1,67",-,-,-,4,"3,18",25,217,321,45,"4,37","0,119","0,017","32,5",-,"0,070","0,240","3,670","0,360","0,270",9,132,"2,64",-,-,-,-,-,-,-,-,-,-,-,-,"3,200","3,510","0,350","90,00"
4052,"Daging sapi, bulat, putaran atas, steak, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilih, dimasak, dipanggang","60,72",201,"30,63","7,73","1,14",-,-,-,8,"2,52",21,198,256,41,"5,31","0,081","0,011","31,0",-,"0,077","0,154","5,169","0,605","0,402",10,117,"1,57",-,-,-,-,-,-,-,-,"0,42",-,-,"1,5","2,933","3,296","0,298","87,00"
4053,"Daging sapi, bulat, putaran atas, dapat dipisahkan lemak dan lemaknya, dipangkas menjadi 1/8"" lemak, prima, mentah","68,73",173,"22,24","8,67","1,07",-,-,-,3,"2,04",24,213,371,51,"2,80","0,080","0,014","20,5",-,"0,100","0,180","4,250","0,350","0,500",9,93,"2,79",-,-,-,-,-,-,-,-,-,-,-,-,"3,300","3,590","0,380","59,00"
4054,"Daging sapi, bulat, putaran atas, steak, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, prima, dimasak, dipanggang","59,51",225,"31,27","10,10","1,36",-,-,-,6,"2,84",30,243,436,61,"5,49","0,121","0,017","28,0",-,"0,120","0,260","5,950","0,480","0,550",12,119,"2,46",-,-,-,-,-,-,-,-,-,-,-,-,"3,610","4,010","0,460","84,00"
4055,"Daging sapi, steak top shoulder, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 0"" lemak, pilih, mentah","73,04",137,"20,28","6,21","1,24",-,-,-,12,"2,49",20,210,344,86,"7,84","0,098","0,011","23,6",-,"0,110","0,277","4,130","1,003","0,390",3,78,"4,39",12,3,3,-,-,-,-,-,"0,20","0,1",3,"1,5","2,690","3,118","0,391","71,00"
4056,"Daging sapi, brisket, setengah rata, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 0"" lemak, semua grade, mentah","69,89",165,"20,32","9,29","0,98",-,-,-,13,"2,00",22,210,344,80,"4,98","0,067","0,002","23,1",-,"0,075","0,154","6,019","0,689","0,590",3,60,"1,76",12,4,4,-,-,-,-,-,"0,14","0,1",4,"1,5","3,592","4,586","0,393","67,00"
4057,"Daging sapi, pinggang pendek, kedai bir, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, pilihan, mentah","64,12",218,"20,36","14,58","0,93",-,-,-,19,"1,91",10,188,246,52,"3,19","0,052","0,003","20,7",-,"0,048","0,241","4,961","0,331","0,590",3,51,"1,80",14,4,4,-,-,-,-,-,"0,23","0,1",5,"1,5","6,171","6,836","0,689","61,00"
4058,"Daging sapi, pinggang pendek, kedai bir, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, pilihan, dimasak, dipanggang","54,76",284,"24,85","19,78","0,95",-,-,-,19,"2,95",20,207,255,63,"4,09","0,064","0,003","25,7",-,"0,054","0,234","5,670",-,"0,657",6,60,"2,01",24,7,7,-,-,-,-,-,"0,34","0,1",5,"1,9","7,905","8,832","0,878","85,00"
4059,"Daging sapi, pinggang pendek, t-bone steak, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilihan, mentah","63,43",228,"20,00","15,83","0,91",-,-,-,21,"1,64",10,174,229,35,"3,31","0,053","0,002","19,8",-,"0,047","0,195","5,164",-,"0,568",5,51,"1,66",14,4,4,-,-,-,-,-,"0,27","0,1",5,"1,6","6,684","7,312","0,720","62,00"
4060,"Daging sapi, pinggang pendek, t-bone steak, lemak dan lemak terpisah, dipangkas hingga 1/8"" lemak, pilihan, dimasak, dipanggang","53,91",294,"24,21","21,13","0,94",-,-,-,19,"3,24",17,194,240,63,"4,02","0,069","0,003","26,3",-,"0,053","0,234","5,618",-,"0,662",6,59,"1,79",25,7,7,-,-,-,-,-,"0,25","0,1",6,"1,6","8,722","9,674","0,948","82,00"
4061,"Daging sapi, pinggang pendek, pinggang atas, steak, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, semua nilai, mentah","63,43",228,"20,61","15,49","0,90",-,-,-,24,"1,47",21,186,313,52,"3,53","0,069","0,011","22,8",-,"0,064","0,100","6,077","0,593","0,562",11,86,"1,06",-,-,-,-,-,-,-,-,"0,39",-,-,"1,5","6,251","6,633","0,589","81,00"
4062,"Daging sapi, pinggang, pinggang atas, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, semua tingkat, dimasak, dipanggang","56,48",264,"26,44","16,78","1,03",-,-,-,19,"1,69",22,204,328,54,"4,75","0,079","0,009","28,5",-,"0,071","0,127","7,037","0,521","0,553",8,101,"1,56",-,-,-,-,-,-,-,-,"0,46","0,3",11,"1,6","6,608","6,993","0,621","88,00"
4063,"Daging sapi, pinggang, pinggang atas, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, pilihan, mentah","61,49",237,"19,32","17,10","0,79",-,-,-,6,"1,61",19,166,302,54,"3,20","0,071","0,013","16,6",-,"0,090","0,140","3,950","0,320","0,400",6,86,"2,79",-,-,-,-,-,-,-,-,-,-,-,"1,5","6,910","7,410","0,610","82,00"
4064,"Daging sapi, pinggang pendek, pinggang atas, steak, lemak tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, pilihan, dimasak, dipanggang","54,99",278,"26,16","18,45","1,02",-,-,-,17,"1,75",21,195,316,52,"4,65","0,085","0,009","28,1",-,"0,065","0,115","7,095","0,515","0,521",8,100,"1,73",-,-,-,-,-,-,-,-,"0,48","0,3",12,"1,6","7,264","7,688","0,683","97,00"
4065,"Daging sapi, pinggang, pinggang atas, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, pilih, mentah","63,95",224,"20,59","15,04","0,87",-,-,-,23,"1,47",21,189,313,52,"3,45","0,071","0,009","23,5",-,"0,074","0,112","5,502","0,583","0,569",11,86,"0,98",-,-,-,-,-,-,-,-,"0,38",-,-,"1,6","6,067","6,438","0,572","80,00"
