name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Chicken Katsu,689,3386,98,218,183,299,56,43,1554,34,569,1426,1875,1179,7,3,28,120,40,1,2,24,8,3,359,603,2,1845,1089,983,24,1243,59,40,1434,29,3,135,431,76,88,43,469
Chicken Katsu,690,3385,99,218,183,299,57,44,1555,33,568,1427,1877,1178,7,3,29,120,40,1,2,26,8,3,359,604,2,1846,1088,983,24,1244,60,39,1434,29,3,135,432,76,88,43,470
Chicken Katsu,690,3386,98,217,183,299,57,43,1554,33,570,1426,1875,1180,7,4,28,120,40,1,2,24,8,3,359,603,2,1846,1089,982,24,1243,59,40,1433,29,4,136,431,76,88,44,469
Chicken Katsu,690,3387,100,218,183,299,57,43,1554,35,569,1425,1876,1179,8,4,29,120,40,1,3,24,7,4,358,602,3,1845,1088,983,24,1242,59,40,1434,29,4,135,432,76,89,44,469
Chicken Katsu,689,3385,98,218,183,300,56,44,1555,34,569,1426,1875,1179,7,3,28,120,39,2,2,24,8,2,360,602,2,1846,1090,983,24,1242,60,40,1435,29,4,135,431,77,89,43,469
Chicken Katsu,690,3387,99,218,182,299,56,44,1555,33,568,1427,1876,1180,8,4,28,119,39,1,2,25,8,3,359,603,2,1846,1089,982,24,1242,60,40,1434,28,4,136,432,76,89,44,469
Chicken Katsu,691,3387,98,218,183,299,57,43,1554,35,569,1427,1876,1180,8,4,29,120,40,1,1,25,8,4,360,603,2,1845,1090,982,23,1244,60,39,1434,29,4,135,432,76,87,44,469
Chicken Katsu,689,3386,99,218,184,299,56,44,1554,34,570,1425,1876,1179,7,3,28,119,40,1,3,25,8,4,358,603,1,1846,1090,984,23,1242,59,39,1433,29,3,135,432,76,89,43,469
Chicken Katsu,690,3386,98,219,184,298,57,44,1553,33,569,1427,1876,1179,6,4,28,120,40,2,3,25,8,3,360,604,3,1846,1089,983,24,1243,59,40,1434,29,3,135,431,77,88,44,470
Chicken Katsu,690,3385,99,217,184,299,57,44,1554,35,568,1427,1876,1179,7,3,28,119,39,1,2,25,9,3,358,603,3,1846,1088,982,24,1243,58,40,1434,28,4,134,432,76,89,43,469
Ayam Penyet,680,2586,96,172,220,231,58,14,1779,41,843,1780,2245,460,13,3,37,109,218,1,1,13,2,4,226,214,0,708,128,23,0,59,0,0,148,16,0,3,22,62,65,32,98
Ayam Penyet,681,2585,97,172,219,231,58,14,1778,41,844,1779,2246,461,13,3,37,110,218,1,1,13,2,4,226,214,1,709,129,23,0,58,0,0,148,18,0,3,22,62,65,33,97
Ayam Penyet,681,2585,96,172,221,232,58,14,1780,42,843,1780,2247,461,14,3,36,110,218,1,2,14,3,4,227,214,1,708,127,23,0,58,1,0,147,16,-1,4,23,61,65,33,98
Ayam Penyet,680,2586,97,172,219,232,58,15,1779,42,842,1780,2246,460,13,2,36,109,219,2,2,14,2,5,225,215,1,709,127,23,1,60,0,1,148,16,1,4,22,62,65,34,98
Ayam Penyet,681,2587,97,173,220,232,59,15,1778,42,842,1780,2245,461,14,3,36,109,219,2,2,13,1,5,227,215,1,709,127,23,0,59,1,0,148,17,1,2,23,61,67,33,97
Ayam Penyet,681,2585,96,172,220,232,58,14,1779,42,842,1780,2246,460,13,3,38,110,219,1,1,12,1,4,225,215,1,709,129,23,1,59,-1,1,148,17,0,3,23,62,66,33,97
Ayam Penyet,681,2587,97,173,220,232,58,14,1779,41,844,1781,2247,461,13,4,36,109,219,1,2,13,2,5,226,214,0,708,127,24,0,59,-1,0,147,16,-1,3,24,62,65,33,97
Ayam Penyet,680,2586,96,173,220,232,59,13,1779,42,843,1781,2245,460,13,3,37,109,219,1,1,14,2,5,225,213,2,709,128,24,1,59,0,0,149,17,1,3,23,62,65,33,99
Ayam Penyet,680,2586,97,173,221,231,59,15,1778,41,844,1780,2247,461,13,4,36,110,219,2,0,13,3,4,226,214,0,708,127,22,0,58,-1,0,147,16,0,3,22,63,66,33,97
Ayam Penyet,680,2585,96,172,220,231,58,13,1778,42,843,1779,2246,460,14,2,37,109,218,2,1,13,2,5,225,215,0,709,129,22,1,59,0,0,148,17,0,2,23,62,65,33,97
Egg Chicken Roll,494,2667,42,220,205,136,8,10,450,15,108,704,1298,473,4,0,3,81,49,1,1,9,4,1,366,640,1,1107,1238,320,3,14,18,1,1282,21,4,164,84,70,84,55,744
Egg Chicken Roll,494,2667,43,221,206,137,8,10,450,15,108,705,1299,474,6,0,3,82,50,0,2,8,4,2,365,641,1,1106,1239,320,3,15,18,2,1283,22,5,164,85,70,84,55,745
Egg Chicken Roll,495,2667,41,221,206,136,9,11,450,15,108,705,1298,474,4,1,3,82,50,2,1,10,4,1,366,641,3,1107,1238,319,4,15,17,2,1282,21,4,164,85,71,84,56,743
Egg Chicken Roll,495,2668,43,221,205,137,9,12,449,16,107,705,1297,474,6,0,3,82,50,2,2,9,4,2,367,641,3,1107,1238,320,4,15,18,2,1283,20,4,163,84,69,85,55,743
Egg Chicken Roll,495,2668,41,222,207,136,8,11,451,16,107,704,1297,474,5,1,3,82,48,1,1,10,4,2,366,640,2,1107,1239,320,4,15,19,0,1284,21,4,164,85,71,84,55,745
Egg Chicken Roll,494,2667,42,221,206,136,8,11,450,15,107,703,1298,474,5,1,4,82,48,2,1,9,4,1,366,641,2,1108,1239,321,4,14,18,2,1283,22,4,164,85,70,84,56,743
Egg Chicken Roll,495,2667,42,221,205,137,8,10,450,15,108,704,1297,473,5,2,3,82,50,2,1,9,5,2,366,640,2,1108,1238,319,4,13,19,0,1283,21,4,164,84,70,83,55,743
Egg Chicken Roll,495,2668,41,220,207,136,8,11,449,16,109,704,1299,473,4,0,2,82,49,0,2,10,5,2,367,641,2,1107,1238,319,4,14,18,0,1283,22,4,164,84,69,84,55,745
Egg Chicken Roll,496,2667,41,220,206,135,8,11,450,15,109,703,1298,473,5,1,4,82,48,2,1,9,4,1,367,640,2,1108,1238,321,3,15,19,1,1283,22,3,164,84,69,85,55,744
Egg Chicken Roll,494,2667,42,222,207,136,8,10,451,15,107,705,1297,474,5,1,3,82,49,1,2,9,5,3,366,640,2,1106,1238,319,4,14,19,0,1282,22,3,165,85,71,84,55,744
Ayam Saus Inggris,575,2436,47,123,123,324,44,132,861,33,467,719,1200,1093,8,2,48,93,76,0,0,21,3,2,116,103,1,1936,289,232,12,680,25,32,635,18,0,0,178,57,44,14,90
Ayam Saus Inggris,576,2436,47,123,123,325,45,131,861,33,466,718,1201,1093,7,3,48,94,76,1,0,22,3,3,117,104,2,1935,289,233,12,681,25,33,634,19,0,0,179,57,45,15,90
Ayam Saus Inggris,575,2436,47,124,122,325,44,132,860,34,467,719,1200,1093,7,3,47,92,76,0,2,20,4,3,116,103,2,1937,289,232,12,680,24,32,635,18,0,0,179,57,45,14,90
Ayam Saus Inggris,576,2436,47,124,123,324,44,133,861,33,467,719,1200,1093,9,2,47,93,76,1,2,22,4,4,116,103,1,1935,288,231,11,680,24,32,635,19,0,-1,178,57,45,15,90
Ayam Saus Inggris,576,2436,48,124,123,324,45,133,862,33,467,718,1200,1093,7,2,48,93,76,2,1,21,5,3,116,103,2,1935,289,231,13,681,25,32,635,19,1,0,177,58,45,14,90
Ayam Saus Inggris,576,2437,49,124,123,325,43,132,861,34,466,720,1200,1094,7,3,48,92,75,2,2,21,4,4,115,104,2,1936,290,231,12,681,24,32,635,19,0,0,178,58,45,14,89
Ayam Saus Inggris,576,2435,47,122,123,324,45,131,861,34,468,719,1200,1093,8,2,48,93,76,1,1,21,4,3,116,103,2,1935,289,232,13,681,26,33,635,19,0,0,178,59,44,14,91
Ayam Saus Inggris,575,2437,48,123,122,325,44,132,861,34,468,719,1200,1094,8,2,49,94,76,1,1,22,5,2,116,104,2,1936,289,232,11,681,25,31,635,19,0,1,178,57,45,14,90
Ayam Saus Inggris,575,2436,48,124,122,324,44,132,860,34,466,719,1201,1094,8,3,48,93,75,0,0,21,3,2,115,102,1,1936,288,232,11,680,24,31,635,18,1,0,178,57,44,14,91
Ayam Saus Inggris,575,2435,47,123,122,324,44,132,861,34,468,720,1201,1094,8,3,49,92,75,1,0,22,3,3,117,104,1,1937,289,232,11,680,26,33,635,19,1,0,179,58,44,15,90
Ayam Geprek Keju,457,3290,144,153,332,402,93,15,2201,58,961,2489,1428,1595,19,4,40,184,188,2,4,30,9,6,528,618,2,2582,589,438,41,631,63,40,1463,29,2,112,341,71,52,20,501
Ayam Geprek Keju,458,3290,144,154,332,402,93,16,2202,60,961,2488,1428,1595,20,4,41,185,189,2,5,30,10,7,528,618,3,2584,590,437,42,631,62,39,1463,31,2,112,340,72,52,19,500
Ayam Geprek Keju,458,3290,143,154,333,403,93,16,2201,59,960,2489,1428,1595,20,4,42,185,188,3,4,31,9,6,529,619,3,2583,589,439,42,631,63,41,1464,29,3,112,341,71,51,21,501
Ayam Geprek Keju,457,3290,144,153,333,402,92,15,2202,59,961,2490,1429,1596,20,5,41,185,189,3,5,31,9,6,527,618,2,2583,590,438,42,632,63,40,1463,29,3,113,341,71,51,20,501
Ayam Geprek Keju,458,3290,144,153,332,402,94,15,2201,59,962,2488,1428,1596,20,4,40,184,189,3,4,31,8,7,528,619,3,2582,590,437,41,632,62,39,1464,30,3,112,340,71,52,20,500
Ayam Geprek Keju,457,3290,145,154,333,402,94,15,2201,60,960,2489,1429,1596,21,4,41,184,188,2,5,31,9,7,527,619,2,2583,589,438,41,632,63,39,1463,29,3,113,341,71,53,21,500
Ayam Geprek Keju,458,3289,144,154,333,403,94,15,2201,59,961,2488,1428,1595,21,6,40,185,190,3,5,30,9,7,528,618,3,2582,589,438,40,631,63,40,1464,29,2,111,340,72,53,21,502
Ayam Geprek Keju,458,3289,144,154,332,403,93,16,2201,60,961,2489,1428,1595,20,5,42,184,188,3,5,31,9,6,527,618,3,2583,588,438,41,632,63,40,1463,29,3,112,341,70,51,21,500
Ayam Geprek Keju,458,3290,145,154,334,402,93,15,2201,58,962,2489,1429,1595,19,6,42,185,188,2,4,30,9,6,529,618,2,2582,590,438,41,631,62,39,1464,30,3,112,341,70,52,21,502
Ayam Geprek Keju,458,3290,144,153,332,403,93,17,2201,58,961,2488,1428,1595,20,5,42,184,188,2,4,30,10,7,529,618,2,2583,589,438,41,630,64,40,1463,29,3,111,341,71,51,21,501
Omelet Mie,446,2833,52,232,110,151,33,9,638,22,203,857,1236,1964,7,1,7,73,72,0,0,5,3,2,156,414,3,691,1093,957,11,629,20,15,562,27,2,107,152,83,97,38,484
Omelet Mie,446,2833,52,232,111,152,34,9,638,24,203,856,1235,1965,8,1,6,73,72,1,1,5,4,1,156,414,3,692,1092,958,10,630,21,14,563,27,2,108,153,83,97,38,483
Omelet Mie,447,2833,51,234,110,152,33,9,638,22,204,856,1235,1966,7,2,7,73,72,1,1,5,4,3,156,415,3,692,1092,957,11,630,19,15,562,28,2,106,152,84,98,39,484
Omelet Mie,446,2833,52,232,111,151,32,9,638,22,202,857,1235,1966,8,1,7,73,72,0,1,5,4,2,155,415,4,691,1093,956,12,630,19,15,562,27,2,107,152,83,97,37,483
Omelet Mie,446,2832,52,233,111,152,32,10,637,22,203,857,1235,1964,8,2,8,74,73,1,1,5,2,2,155,414,4,692,1093,956,11,629,21,16,563,28,3,107,152,84,97,38,483
Omelet Mie,447,2833,52,234,111,151,33,10,639,23,204,856,1236,1964,8,2,8,74,72,1,2,6,3,3,157,414,2,692,1093,958,11,630,20,15,562,28,2,108,152,84,96,38,484
Omelet Mie,445,2833,52,233,111,152,32,10,637,22,204,856,1236,1964,8,1,7,73,73,0,0,6,2,3,156,415,3,692,1092,957,11,629,20,15,562,29,2,108,152,83,97,39,483
Omelet Mie,446,2833,51,233,110,152,33,10,638,23,204,857,1236,1966,8,2,7,74,72,0,1,4,4,3,157,413,4,692,1094,957,10,629,20,14,563,28,2,108,152,85,97,39,484
Omelet Mie,446,2833,53,233,110,152,32,9,637,23,202,858,1236,1965,7,2,8,73,72,0,1,5,4,3,156,414,3,692,1093,957,10,628,20,15,564,28,2,108,153,84,97,38,483
Omelet Mie,447,2832,51,233,110,152,33,10,638,23,203,857,1237,1964,7,1,6,74,72,1,0,6,3,3,156,414,3,691,1093,958,11,630,21,15,562,28,3,107,152,84,97,37,485
Ayam Gepuk,571,3075,91,80,275,581,94,260,2548,101,1102,1706,2443,568,19,3,74,163,229,1,2,26,2,5,434,311,1,1457,599,261,0,29,0,0,140,4,4,163,30,21,32,18,115
Ayam Gepuk,571,3074,91,81,276,582,95,260,2548,101,1102,1707,2444,568,19,2,74,163,230,2,1,27,2,7,435,311,1,1458,599,262,1,30,-1,-1,139,5,4,162,29,22,32,19,114
Ayam Gepuk,572,3076,91,82,274,581,95,260,2548,102,1103,1707,2442,568,19,3,74,164,230,1,2,27,2,7,434,311,2,1458,598,260,1,29,1,1,141,5,5,163,29,22,34,18,115
Ayam Gepuk,572,3076,92,80,276,582,94,260,2548,101,1101,1706,2444,568,19,4,75,164,229,2,1,26,3,5,435,311,2,1457,600,262,-1,30,-1,1,141,5,5,163,30,22,34,18,116
Ayam Gepuk,573,3075,93,80,275,582,95,261,2548,103,1102,1706,2442,568,19,2,74,163,229,1,2,28,2,6,433,312,2,1458,600,262,0,28,1,0,141,5,5,163,31,21,33,17,114
Ayam Gepuk,571,3074,91,81,276,581,96,260,2548,101,1102,1706,2444,569,19,3,74,164,228,1,1,26,3,6,435,311,1,1457,598,262,0,28,-1,0,140,6,5,164,30,21,32,18,115
Ayam Gepuk,572,3075,91,82,276,581,94,261,2547,102,1102,1706,2442,568,20,4,75,163,229,1,3,27,1,6,434,312,2,1458,599,261,0,29,1,-1,140,5,4,163,30,22,33,19,116
Ayam Gepuk,572,3074,92,80,275,581,95,260,2547,102,1102,1707,2444,568,19,3,75,163,229,1,2,28,3,7,435,311,1,1457,598,262,0,30,1,0,140,4,5,164,30,21,34,17,115
Ayam Gepuk,572,3074,91,81,276,580,94,260,2548,101,1102,1706,2444,569,18,3,73,163,230,2,3,28,2,6,433,311,2,1456,599,261,0,30,-1,1,141,5,5,163,31,21,34,19,116
Ayam Gepuk,571,3075,92,80,275,582,94,260,2548,102,1102,1706,2444,568,19,4,75,163,230,0,3,27,2,6,434,311,1,1457,598,260,0,30,1,0,139,5,3,162,30,22,33,19,115
Ayam Barbeque,403,3403,45,201,27,415,75,236,880,45,523,748,2459,2395,8,2,17,82,97,1,1,10,3,3,357,164,0,1502,1616,1365,13,1131,54,36,940,8,0,3,187,116,55,14,528
Ayam Barbeque,404,3404,46,201,27,416,74,236,879,45,522,749,2459,2396,7,2,17,82,97,0,1,11,3,4,356,164,1,1502,1617,1366,12,1132,53,37,940,8,-1,3,187,116,56,14,528
Ayam Barbeque,403,3403,46,201,28,415,76,236,880,46,524,749,2459,2395,9,3,17,83,97,0,2,10,4,4,356,165,1,1503,1615,1365,12,1130,54,36,940,9,1,4,188,116,55,13,527
Ayam Barbeque,404,3402,45,201,27,416,75,236,880,45,523,749,2460,2394,8,3,16,81,98,0,1,11,3,5,356,165,2,1502,1616,1365,13,1131,54,37,939,9,1,2,188,116,55,13,529
Ayam Barbeque,403,3403,45,201,27,415,76,237,881,45,522,747,2459,2395,9,3,18,81,99,2,2,10,3,3,358,165,1,1502,1616,1366,13,1131,54,37,940,9,0,3,188,116,54,14,527
Ayam Barbeque,405,3404,46,202,28,415,75,237,880,44,523,749,2460,2395,8,3,18,81,97,1,2,10,2,4,357,164,2,1503,1616,1365,12,1130,54,36,941,10,1,3,187,116,55,13,529
Ayam Barbeque,404,3402,46,203,28,415,75,237,881,45,523,748,2459,2395,8,3,17,81,98,2,2,10,2,4,358,163,1,1503,1616,1365,13,1130,55,36,940,8,1,4,187,117,54,14,528
Ayam Barbeque,404,3403,46,202,27,416,75,235,881,46,524,749,2460,2395,8,3,16,81,99,0,1,11,4,3,357,164,2,1503,1616,1366,13,1131,54,37,941,8,-1,4,189,116,56,14,528
Ayam Barbeque,404,3403,45,202,28,416,75,236,881,44,522,747,2459,2395,8,2,16,83,98,2,2,10,3,5,357,165,1,1501,1616,1365,13,1131,54,36,940,8,-1,3,187,116,56,13,529
Ayam Barbeque,404,3403,47,203,28,415,76,236,880,46,523,748,2460,2394,8,2,17,83,97,1,1,11,3,4,358,163,0,1501,1616,1364,14,1131,53,36,939,8,-1,3,188,116,55,14,527
Iga Penyet,735,2526,90,75,233,465,113,41,2537,122,1300,1809,2932,555,25,3,109,198,403,1,2,34,3,8,449,193,1,1991,588,125,36,586,40,0,757,2,2,87,34,24,31,11,75
Iga Penyet,736,2526,90,76,233,466,114,41,2536,122,1300,1810,2932,556,26,4,110,199,403,1,2,34,4,8,448,192,2,1992,589,126,36,587,40,0,757,3,2,87,33,24,31,11,75
Iga Penyet,736,2525,90,76,233,465,114,41,2537,122,1300,1809,2932,555,25,4,109,199,404,1,1,34,2,7,449,192,3,1991,588,126,36,585,39,0,757,3,3,87,33,25,32,11,76
Iga Penyet,736,2525,90,74,232,467,112,42,2537,121,1300,1809,2932,555,26,4,109,199,403,2,2,34,3,9,450,193,1,1993,588,125,35,586,40,1,757,4,2,88,33,24,31,11,74
Iga Penyet,735,2527,91,75,233,466,113,43,2537,122,1301,1808,2933,556,26,4,109,199,403,1,2,34,4,9,448,192,2,1992,588,126,35,587,39,0,757,4,3,86,34,24,32,11,75
Iga Penyet,735,2527,89,75,232,466,112,41,2536,121,1300,1809,2932,556,25,4,109,198,403,1,2,34,3,9,450,193,2,1991,589,125,36,585,39,0,757,2,1,87,34,26,32,12,74
Iga Penyet,735,2526,90,75,233,466,113,41,2538,123,1300,1809,2933,555,25,3,109,200,405,2,3,34,3,7,448,192,1,1991,589,125,35,585,40,1,758,3,2,87,34,25,32,12,74
Iga Penyet,736,2526,90,75,232,466,113,42,2538,121,1299,1809,2933,555,27,5,109,199,404,1,2,33,2,9,448,193,1,1992,589,125,36,587,40,-1,757,3,3,88,34,25,32,11,76
Iga Penyet,736,2526,90,75,233,465,114,42,2538,122,1301,1810,2933,556,26,3,109,199,404,1,1,34,3,8,449,192,3,1992,588,124,36,587,40,0,756,4,2,87,34,24,32,12,74
Iga Penyet,736,2526,91,74,233,465,113,42,2537,122,1300,1809,2932,556,25,4,109,199,403,1,1,35,4,9,449,192,2,1991,588,125,36,585,41,1,758,2,1,87,34,25,32,10,75
Korean Spicy Chicken,528,4486,86,264,126,488,67,114,1683,59,858,1774,2252,1102,18,6,43,179,97,2,1,34,3,3,393,218,0,893,57,16,63,472,0,12,200,20,0,5,30,75,98,77,70
Korean Spicy Chicken,529,4486,86,265,126,488,68,115,1683,61,857,1774,2252,1103,18,7,43,178,97,3,2,35,3,4,394,219,1,893,58,15,62,471,0,11,201,20,1,6,30,75,99,77,71
Korean Spicy Chicken,529,4486,86,265,127,487,68,114,1682,60,858,1775,2253,1103,19,7,43,178,97,2,1,34,4,4,393,218,2,893,56,16,64,473,1,12,200,20,1,6,31,75,98,77,70
Korean Spicy Chicken,529,4487,85,266,127,489,68,116,1683,60,858,1774,2253,1102,18,6,44,178,97,3,1,34,4,3,394,219,1,894,58,16,64,473,1,11,200,19,0,6,30,76,100,78,70
Korean Spicy Chicken,529,4486,87,265,126,487,66,115,1683,60,858,1774,2253,1103,18,6,44,179,97,2,1,34,3,5,393,219,1,892,57,16,63,472,1,12,201,20,1,4,30,74,98,77,70
Korean Spicy Chicken,529,4486,86,265,126,488,68,116,1683,61,859,1775,2252,1102,19,7,44,178,97,2,3,35,4,4,393,219,0,892,57,16,63,473,0,11,199,21,0,6,31,75,98,78,70
Korean Spicy Chicken,529,4487,86,264,127,489,67,116,1682,59,857,1774,2252,1102,19,7,43,179,98,2,2,34,3,4,393,219,1,893,58,16,64,471,1,12,201,21,0,6,30,75,99,78,69
Korean Spicy Chicken,528,4487,86,265,127,489,68,114,1683,59,858,1774,2252,1102,19,7,44,178,97,3,3,35,3,3,393,218,0,894,58,17,63,472,1,12,199,20,1,5,30,76,98,78,71
Korean Spicy Chicken,528,4485,85,265,127,489,67,114,1682,60,858,1774,2252,1102,19,6,44,178,98,1,2,34,4,5,394,218,1,892,58,16,62,472,0,12,200,21,0,5,31,75,99,78,71
Korean Spicy Chicken,528,4486,86,265,127,489,67,115,1684,60,858,1773,2253,1103,18,7,44,178,98,2,2,34,4,4,394,219,1,892,57,16,63,471,0,13,201,19,1,4,31,75,99,77,71
Ayam Telur Asin,395,2000,99,46,319,322,83,6,1359,56,374,1659,1364,477,11,3,15,164,96,1,2,15,7,2,387,1113,3,767,536,535,38,12,42,0,1249,3,6,265,5,15,16,9,1365
Ayam Telur Asin,395,2000,98,47,320,322,83,7,1360,57,373,1660,1363,477,12,3,16,165,97,1,2,16,8,2,386,1112,4,767,537,535,37,12,42,1,1249,4,6,264,5,14,16,9,1366
Ayam Telur Asin,396,1999,100,47,319,323,83,6,1358,56,373,1659,1364,477,12,4,15,166,97,0,2,16,7,4,387,1113,4,768,535,534,38,12,42,1,1249,4,6,266,6,15,16,9,1365
Ayam Telur Asin,397,2000,99,48,318,322,83,7,1358,56,373,1659,1365,479,12,4,16,165,97,2,3,15,8,3,387,1112,3,767,536,536,38,12,43,1,1249,4,7,266,5,15,16,8,1365
Ayam Telur Asin,396,1999,100,47,319,322,83,7,1358,57,373,1658,1365,478,11,4,15,164,96,1,2,15,8,3,388,1113,4,767,536,536,38,13,43,0,1249,3,6,265,6,15,18,10,1365
Ayam Telur Asin,395,2000,100,47,320,323,84,7,1360,57,375,1659,1365,478,12,3,15,165,96,2,2,15,7,2,386,1114,2,766,535,534,37,11,42,-1,1249,5,7,265,6,15,17,8,1365
Ayam Telur Asin,396,2000,99,46,319,323,83,6,1359,57,373,1659,1364,477,13,3,16,165,96,1,2,16,7,3,387,1112,4,767,536,534,38,12,41,0,1248,4,6,265,4,15,17,9,1365
Ayam Telur Asin,396,2000,100,46,319,322,83,6,1359,55,375,1659,1363,479,12,4,17,165,97,2,2,16,8,3,387,1114,3,768,536,536,37,13,43,0,1249,4,6,265,6,15,17,10,1366
Ayam Telur Asin,396,2001,99,47,320,323,84,7,1360,56,373,1659,1364,478,11,4,16,165,97,1,2,17,8,2,387,1114,3,767,536,536,37,12,41,0,1248,4,6,266,4,16,18,9,1365
Ayam Telur Asin,397,1999,100,47,319,323,83,7,1359,57,375,1660,1364,478,13,4,15,165,97,1,3,16,8,3,387,1113,4,767,535,535,38,12,41,0,1249,4,6,265,6,15,16,9,1365
Yakitori Ayam,249,1629,62,23,117,341,79,118,885,60,561,1019,896,253,12,2,41,96,68,0,1,29,4,4,146,192,0,141,103,16,595,50,6,0,36,30,0,5,131,6,3,10,70
Yakitori Ayam,251,1629,64,22,118,342,79,119,885,60,561,1018,896,254,11,3,41,96,69,0,2,29,4,5,146,192,0,141,104,16,595,50,7,0,37,31,0,4,132,7,3,11,70
Yakitori Ayam,250,1629,62,24,117,341,79,119,886,61,561,1018,897,254,12,3,42,97,68,1,2,29,5,5,146,193,1,142,104,16,594,51,5,0,37,30,0,5,132,7,5,10,70
Yakitori Ayam,249,1630,63,23,118,341,79,119,886,60,561,1019,897,253,12,2,42,97,68,2,3,30,4,4,146,192,0,141,104,16,595,50,7,0,37,30,-1,5,132,6,3,10,70
Yakitori Ayam,249,1629,62,22,117,341,78,119,886,61,562,1018,897,254,11,2,42,96,69,2,2,29,5,6,147,192,0,141,103,17,595,51,6,0,37,31,0,6,132,7,3,10,69
Yakitori Ayam,250,1628,63,24,117,342,80,119,886,61,560,1018,897,255,13,3,42,97,67,1,2,30,5,5,146,191,1,142,104,16,595,49,6,0,37,30,0,4,132,6,4,11,71
Yakitori Ayam,251,1629,64,23,117,341,78,119,884,59,562,1020,897,255,13,4,42,98,69,1,2,29,4,4,145,192,0,141,104,16,595,49,6,1,38,30,1,5,133,6,5,10,71
Yakitori Ayam,249,1628,63,23,119,341,80,117,885,61,560,1018,897,253,11,3,42,96,69,1,2,28,5,5,145,193,1,141,104,15,595,51,7,0,37,29,0,5,132,7,5,11,69
Yakitori Ayam,250,1629,62,22,117,341,80,118,886,61,561,1019,898,254,13,2,41,96,69,1,1,28,5,4,145,192,1,142,103,16,596,50,7,-1,38,29,-1,4,132,7,4,10,70
Yakitori Ayam,249,1629,64,23,117,341,79,119,884,59,561,1018,897,255,11,2,41,97,68,1,1,28,5,6,147,192,0,142,103,16,595,51,6,0,36,29,0,5,133,7,5,11,69
